i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.85,,,,,,,,,,,,,,,,,,
2,1.85,3.06,,,,,,,,,,,,,,,,,
3,1.85,3.06,4.30,,,,,,,,,,,,,,,,
4,1.85,3.06,4.30,5.51,,,,,,,,,,,,,,,
5,1.85,3.06,4.30,5.51,6.69,,,,,,,,,,,,,,
6,1.85,3.06,4.30,5.51,6.69,7.86,,,,,,,,,,,,,
7,1.85,3.06,4.30,5.51,6.69,7.86,9.01,,,,,,,,,,,,
8,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,,,,,,,,,,,
9,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,,,,,,,,,,
10,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,,,,,,,,,
11,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,,,,,,,,
12,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,14.64,,,,,,,
13,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,14.64,15.75,,,,,,
14,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,14.64,15.75,16.85,,,,,
15,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,14.64,15.75,16.85,17.95,,,,
16,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,14.64,15.75,16.85,17.95,19.05,,,
17,1.85,3.06,4.30,5.51,6.69,7.86,9.01,10.15,11.28,12.41,13.53,14.64,15.75,16.85,17.95,19.05,20.14,,
18,1.85,3.05,4.28,5.49,6.67,7.83,8.99,10.13,11.26,12.38,13.50,14.61,15.72,16.82,17.92,19.02,20.11,21.20,
19,1.47,2.71,3.91,5.09,6.24,7.38,8.51,9.63,10.74,11.85,12.96,14.05,15.15,16.24,17.33,18.41,19.49,20.57,21.65
