i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.96,,,,,,,,,,,,,,,,,,,
2,8.49,9.65,,,,,,,,,,,,,,,,,,
3,8.02,9.18,10.02,,,,,,,,,,,,,,,,,
4,7.55,8.71,9.55,10.36,,,,,,,,,,,,,,,,
5,7.08,8.24,9.08,9.90,10.70,,,,,,,,,,,,,,,
6,6.61,7.77,8.61,9.43,10.23,11.02,,,,,,,,,,,,,,
7,6.15,7.31,8.14,8.96,9.76,10.55,11.34,,,,,,,,,,,,,
8,5.68,6.84,7.68,8.49,9.29,10.08,10.87,11.65,,,,,,,,,,,,
9,5.21,6.37,7.21,8.02,8.82,9.62,10.40,11.18,11.95,,,,,,,,,,,
10,4.74,5.90,6.74,7.55,8.36,9.15,9.93,10.71,11.48,12.25,,,,,,,,,,
11,4.27,5.43,6.27,7.09,7.89,8.68,9.46,10.24,11.02,11.78,12.55,,,,,,,,,
12,3.80,4.96,5.80,6.62,7.42,8.21,8.99,9.77,10.55,11.32,12.08,12.85,,,,,,,,
13,3.34,4.50,5.33,6.15,6.95,7.74,8.53,9.30,10.08,10.85,11.61,12.38,13.14,,,,,,,
14,2.87,4.03,4.86,5.68,6.48,7.27,8.06,8.84,9.61,10.38,11.15,11.91,12.67,13.43,,,,,,
15,2.40,3.56,4.40,5.21,6.01,6.81,7.59,8.37,9.14,9.91,10.68,11.44,12.20,12.96,13.72,,,,,
16,1.93,3.09,3.93,4.74,5.55,6.34,7.12,7.90,8.67,9.44,10.21,10.97,11.73,12.49,13.25,14.00,,,,
17,1.46,2.62,3.46,4.27,5.08,5.87,6.65,7.43,8.20,8.97,9.74,10.50,11.26,12.02,12.78,13.53,14.29,,,
18,0.99,2.15,2.99,3.80,4.61,5.40,6.18,6.96,7.73,8.50,9.27,10.03,10.79,11.55,12.31,13.06,13.81,14.56,,
19,0.54,1.68,2.51,3.31,4.11,4.89,5.67,6.45,7.22,7.98,8.75,9.51,10.26,11.02,11.77,12.52,13.27,14.02,14.77,
20,0.00,0.98,1.68,2.38,3.08,3.78,4.48,5.18,5.88,6.58,7.28,7.98,8.68,9.38,10.08,10.78,11.48,12.18,12.88,13.58
