i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.73,,,,,,,,,,,,,,,,,,,
2,8.27,9.34,,,,,,,,,,,,,,,,,,
3,7.81,8.88,9.72,,,,,,,,,,,,,,,,,
4,7.36,8.42,9.26,10.08,,,,,,,,,,,,,,,,
5,6.90,7.97,8.80,9.62,10.42,,,,,,,,,,,,,,,
6,6.44,7.51,8.34,9.16,9.96,10.75,,,,,,,,,,,,,,
7,5.98,7.05,7.89,8.70,9.50,10.29,11.07,,,,,,,,,,,,,
8,5.52,6.59,7.43,8.24,9.04,9.83,10.62,11.39,,,,,,,,,,,,
9,5.06,6.13,6.97,7.78,8.58,9.38,10.16,10.94,11.71,,,,,,,,,,,
10,4.61,5.68,6.51,7.33,8.13,8.92,9.70,10.48,11.25,12.02,,,,,,,,,,
11,4.15,5.22,6.05,6.87,7.67,8.46,9.24,10.02,10.79,11.56,12.32,,,,,,,,,
12,3.69,4.76,5.60,6.41,7.21,8.00,8.78,9.56,10.33,11.10,11.87,12.63,,,,,,,,
13,3.23,4.30,5.14,5.95,6.75,7.54,8.33,9.10,9.88,10.64,11.41,12.17,12.93,,,,,,,
14,2.77,3.84,4.68,5.49,6.29,7.08,7.87,8.64,9.42,10.19,10.95,11.71,12.47,13.23,,,,,,
15,2.32,3.38,4.22,5.04,5.84,6.63,7.41,8.19,8.96,9.73,10.49,11.25,12.01,12.77,13.53,,,,,
16,1.86,2.93,3.76,4.58,5.38,6.17,6.95,7.73,8.50,9.27,10.03,10.80,11.56,12.31,13.07,13.82,,,,
17,1.40,2.47,3.30,4.12,4.92,5.71,6.49,7.27,8.04,8.81,9.58,10.34,11.10,11.85,12.61,13.36,14.11,,,
18,0.94,2.01,2.84,3.66,4.46,5.25,6.03,6.81,7.58,8.35,9.11,9.88,10.63,11.39,12.15,12.90,13.65,14.40,,
19,0.49,1.55,2.37,3.18,3.97,4.76,5.54,6.31,7.08,7.84,8.60,9.36,10.12,10.87,11.63,12.38,13.13,13.87,14.62,
20,0.00,0.89,1.59,2.29,2.99,3.69,4.39,5.09,5.79,6.49,7.19,7.89,8.59,9.29,9.99,10.69,11.39,12.09,12.79,13.49
