i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.68,,,,,,,,,,,,,,,,,,
2,0.68,1.82,,,,,,,,,,,,,,,,,
3,0.68,1.82,2.91,,,,,,,,,,,,,,,,
4,0.68,1.82,2.91,3.99,,,,,,,,,,,,,,,
5,0.68,1.82,2.91,3.99,5.05,,,,,,,,,,,,,,
6,0.68,1.82,2.91,3.99,5.05,6.11,,,,,,,,,,,,,
7,0.68,1.82,2.91,3.99,5.05,6.11,7.17,,,,,,,,,,,,
8,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,,,,,,,,,,,
9,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,,,,,,,,,,
10,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,,,,,,,,,
11,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.42,,,,,,,,
12,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.42,13.04,,,,,,,
13,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.42,13.04,14.52,,,,,,
14,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.39,13.04,14.52,15.79,,,,,
15,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.36,13.04,14.52,15.79,17.01,,,,
16,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.36,13.04,14.52,15.79,17.01,17.71,,,
17,0.68,1.82,2.91,3.99,5.05,6.11,7.17,8.22,9.26,10.31,11.36,12.88,14.52,15.79,17.01,17.71,18.70,,
18,0.68,1.81,2.91,3.98,5.05,6.11,7.16,8.21,9.26,10.30,11.36,12.63,14.52,15.79,17.01,17.71,18.70,19.98,
19,0.63,1.76,2.85,3.92,4.98,6.03,7.08,8.13,9.17,10.21,11.26,12.37,14.33,15.79,17.01,17.71,18.70,19.98,20.98
