i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.25,,,,,,,,,,,,,,,,,,,
2,9.71,10.71,,,,,,,,,,,,,,,,,,
3,9.16,10.17,11.05,,,,,,,,,,,,,,,,,
4,8.62,9.62,10.51,11.36,,,,,,,,,,,,,,,,
5,8.08,9.08,9.96,10.82,11.66,,,,,,,,,,,,,,,
6,7.54,8.54,9.42,10.28,11.11,11.94,,,,,,,,,,,,,,
7,6.99,7.99,8.88,9.73,10.57,11.39,12.20,,,,,,,,,,,,,
8,6.45,7.45,8.33,9.19,10.03,10.85,11.66,12.46,,,,,,,,,,,,
9,5.91,6.91,7.79,8.65,9.48,10.31,11.12,11.92,12.72,,,,,,,,,,,
10,5.36,6.36,7.25,8.10,8.94,9.76,10.57,11.38,12.17,12.96,,,,,,,,,,
11,4.82,5.82,6.70,7.56,8.40,9.22,10.03,10.83,11.63,12.42,13.20,,,,,,,,,
12,4.28,5.28,6.16,7.02,7.86,8.68,9.49,10.29,11.09,11.88,12.66,13.44,,,,,,,,
13,3.73,4.74,5.62,6.48,7.31,8.13,8.95,9.75,10.54,11.33,12.12,12.90,13.67,,,,,,,
14,3.19,4.19,5.08,5.93,6.77,7.59,8.40,9.20,10.00,10.79,11.57,12.35,13.13,13.90,,,,,,
15,2.65,3.65,4.53,5.39,6.23,7.05,7.86,8.66,9.46,10.25,11.03,11.81,12.59,13.36,14.13,,,,,
16,2.10,3.11,3.99,4.85,5.68,6.51,7.32,8.12,8.91,9.70,10.49,11.27,12.04,12.82,13.59,14.36,,,,
17,1.56,2.56,3.45,4.30,5.14,5.96,6.77,7.58,8.37,9.16,9.94,10.72,11.50,12.27,13.04,13.81,14.58,,,
18,1.02,2.02,2.90,3.76,4.59,5.41,6.23,7.03,7.82,8.61,9.39,10.17,10.95,11.72,12.49,13.26,14.03,14.79,,
19,0.47,1.46,2.34,3.18,4.01,4.83,5.63,6.43,7.22,8.00,8.78,9.56,10.33,11.10,11.86,12.63,13.39,14.15,14.91,
20,0.00,0.75,1.45,2.15,2.85,3.55,4.25,4.95,5.65,6.35,7.05,7.75,8.45,9.15,9.85,10.55,11.25,11.95,12.65,13.35
