i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.32,,,,,,,,,,,,,,,,,,
2,1.32,2.67,,,,,,,,,,,,,,,,,
3,1.32,2.67,3.88,,,,,,,,,,,,,,,,
4,1.32,2.67,3.88,5.07,,,,,,,,,,,,,,,
5,1.32,2.67,3.88,5.07,6.24,,,,,,,,,,,,,,
6,1.32,2.67,3.88,5.07,6.24,7.40,,,,,,,,,,,,,
7,1.32,2.67,3.88,5.07,6.24,7.40,8.54,,,,,,,,,,,,
8,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,,,,,,,,,,,
9,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,,,,,,,,,,
10,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,,,,,,,,,
11,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.04,,,,,,,,
12,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.04,14.14,,,,,,,
13,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.04,14.14,15.24,,,,,,
14,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.04,14.14,15.24,16.34,,,,,
15,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.04,14.14,15.24,16.34,17.44,,,,
16,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.03,14.14,15.24,16.34,17.44,18.53,,,
17,1.32,2.67,3.88,5.07,6.24,7.40,8.54,9.68,10.80,11.92,13.03,14.14,15.24,16.34,17.43,18.52,19.61,,
18,1.31,2.66,3.87,5.05,6.22,7.38,8.52,9.66,10.78,11.90,13.01,14.11,15.22,16.31,17.41,18.50,19.58,20.67,
19,1.12,2.35,3.54,4.71,5.86,6.99,8.12,9.23,10.34,11.45,12.54,13.63,14.72,15.81,16.89,17.98,19.06,20.12,21.20
