i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.29,,,,,,,,,,,,,,,,,,
2,1.29,2.68,,,,,,,,,,,,,,,,,
3,1.29,2.68,3.89,,,,,,,,,,,,,,,,
4,1.29,2.68,3.89,5.09,,,,,,,,,,,,,,,
5,1.29,2.68,3.89,5.09,6.28,,,,,,,,,,,,,,
6,1.29,2.68,3.89,5.09,6.28,7.45,,,,,,,,,,,,,
7,1.29,2.68,3.89,5.09,6.28,7.45,8.62,,,,,,,,,,,,
8,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,,,,,,,,,,,
9,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,,,,,,,,,,
10,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,,,,,,,,,
11,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,13.17,,,,,,,,
12,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,13.17,14.29,,,,,,,
13,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,13.17,14.29,15.40,,,,,,
14,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,13.17,14.29,15.40,16.51,,,,,
15,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,13.17,14.29,15.40,16.51,17.62,,,,
16,1.29,2.68,3.89,5.09,6.28,7.45,8.62,9.77,10.91,12.04,13.17,14.29,15.40,16.51,17.62,18.72,,,
17,1.29,2.68,3.89,5.09,6.28,7.45,8.61,9.77,10.91,12.04,13.17,14.29,15.40,16.51,17.61,18.71,19.81,,
18,1.28,2.67,3.87,5.07,6.26,7.43,8.59,9.74,10.88,12.01,13.14,14.26,15.37,16.48,17.58,18.68,19.78,20.87,
19,1.07,2.28,3.47,4.66,5.82,6.97,8.11,9.24,10.36,11.48,12.58,13.69,14.79,15.88,16.97,18.05,19.14,20.22,21.30
