i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.13,,,,,,,,,,,,,,,,,,,
2,8.65,9.69,,,,,,,,,,,,,,,,,,
3,8.17,9.21,10.06,,,,,,,,,,,,,,,,,
4,7.69,8.73,9.58,10.41,,,,,,,,,,,,,,,,
5,7.21,8.26,9.10,9.93,10.73,,,,,,,,,,,,,,,
6,6.73,7.78,8.62,9.45,10.25,11.05,,,,,,,,,,,,,,
7,6.25,7.30,8.14,8.97,9.77,10.57,11.36,,,,,,,,,,,,,
8,5.78,6.82,7.66,8.49,9.30,10.09,10.88,11.66,,,,,,,,,,,,
9,5.30,6.34,7.18,8.01,8.82,9.61,10.40,11.19,11.96,,,,,,,,,,,
10,4.82,5.86,6.70,7.53,8.34,9.13,9.92,10.71,11.48,12.26,,,,,,,,,,
11,4.34,5.38,6.22,7.05,7.86,8.65,9.44,10.23,11.00,11.78,12.55,,,,,,,,,
12,3.86,4.90,5.74,6.57,7.38,8.17,8.96,9.75,10.52,11.30,12.07,12.83,,,,,,,,
13,3.38,4.42,5.27,6.09,6.90,7.69,8.48,9.27,10.04,10.82,11.59,12.35,13.12,,,,,,,
14,2.90,3.94,4.79,5.61,6.42,7.22,8.00,8.79,9.56,10.34,11.11,11.87,12.64,13.40,,,,,,
15,2.42,3.46,4.31,5.13,5.94,6.74,7.52,8.31,9.09,9.86,10.63,11.39,12.16,12.92,13.68,,,,,
16,1.94,2.98,3.83,4.65,5.46,6.26,7.05,7.83,8.61,9.38,10.15,10.91,11.68,12.44,13.20,13.95,,,,
17,1.46,2.50,3.35,4.17,4.98,5.78,6.57,7.35,8.13,8.90,9.67,10.43,11.20,11.96,12.72,13.47,14.23,,,
18,0.98,2.02,2.87,3.69,4.50,5.29,6.08,6.87,7.64,8.42,9.18,9.95,10.71,11.47,12.23,12.99,13.74,14.50,,
19,0.50,1.53,2.37,3.19,3.99,4.78,5.56,6.34,7.11,7.88,8.65,9.41,10.17,10.93,11.69,12.44,13.19,13.94,14.69,
20,0.00,0.86,1.56,2.26,2.96,3.66,4.36,5.06,5.76,6.46,7.16,7.86,8.56,9.26,9.96,10.66,11.36,12.06,12.76,13.46
