i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.50,,,,,,,,,,,,,,,,,,,
2,5.21,5.82,,,,,,,,,,,,,,,,,,
3,4.92,5.52,6.31,,,,,,,,,,,,,,,,,
4,4.62,5.23,6.02,6.80,,,,,,,,,,,,,,,,
5,4.33,4.94,5.73,6.50,7.27,,,,,,,,,,,,,,,
6,4.04,4.64,5.44,6.21,6.98,7.73,,,,,,,,,,,,,,
7,3.74,4.35,5.14,5.92,6.68,7.44,8.19,,,,,,,,,,,,,
8,3.45,4.06,4.85,5.62,6.39,7.15,7.90,8.65,,,,,,,,,,,,
9,3.16,3.77,4.56,5.33,6.10,6.86,7.61,8.36,9.10,,,,,,,,,,,
10,2.87,3.47,4.26,5.04,5.80,6.56,7.32,8.06,8.81,9.55,,,,,,,,,,
11,2.57,3.18,3.97,4.75,5.51,6.27,7.02,7.77,8.52,9.26,10.00,,,,,,,,,
12,2.28,2.89,3.68,4.45,5.22,5.98,6.73,7.48,8.23,8.97,9.71,10.45,,,,,,,,
13,1.99,2.60,3.39,4.16,4.93,5.68,6.44,7.19,7.93,8.68,9.42,10.16,10.89,,,,,,,
14,1.70,2.30,3.09,3.87,4.63,5.39,6.14,6.89,7.64,8.38,9.12,9.86,10.60,11.34,,,,,,
15,1.40,2.01,2.80,3.58,4.34,5.10,5.85,6.60,7.35,8.09,8.83,9.57,10.31,11.05,11.78,,,,,
16,1.11,1.72,2.51,3.28,4.05,4.81,5.56,6.31,7.05,7.80,8.54,9.28,10.02,10.75,11.49,12.22,,,,
17,0.82,1.42,2.22,2.99,3.76,4.51,5.27,6.02,6.76,7.51,8.25,8.99,9.72,10.46,11.19,11.93,12.66,,,
18,0.52,1.13,1.92,2.70,3.46,4.22,4.97,5.72,6.47,7.21,7.95,8.69,9.43,10.17,10.90,11.63,12.37,13.10,,
19,0.23,0.84,1.62,2.39,3.16,3.91,4.66,5.41,6.15,6.90,7.64,8.37,9.11,9.85,10.58,11.31,12.04,12.77,13.50,
20,0.00,0.48,1.18,1.88,2.58,3.28,3.98,4.68,5.38,6.08,6.78,7.48,8.18,8.88,9.58,10.28,10.98,11.68,12.38,13.08
