i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.22,,,,,,,,,,,,,,,,,,
2,1.22,2.39,,,,,,,,,,,,,,,,,
3,1.22,2.39,3.51,,,,,,,,,,,,,,,,
4,1.22,2.39,3.51,4.61,,,,,,,,,,,,,,,
5,1.22,2.39,3.51,4.61,5.70,,,,,,,,,,,,,,
6,1.22,2.39,3.51,4.61,5.70,6.78,,,,,,,,,,,,,
7,1.22,2.39,3.51,4.61,5.70,6.78,7.86,,,,,,,,,,,,
8,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,,,,,,,,,,,
9,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,,,,,,,,,,
10,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,,,,,,,,,
11,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,,,,,,,,
12,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,13.16,,,,,,,
13,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,13.16,14.21,,,,,,
14,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,13.16,14.21,15.26,,,,,
15,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,13.16,14.21,15.26,16.31,,,,
16,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,13.16,14.21,15.26,16.31,17.36,,,
17,1.22,2.39,3.51,4.61,5.70,6.78,7.86,8.93,9.99,11.05,12.11,13.16,14.21,15.26,16.31,17.36,18.42,,
18,1.22,2.38,3.51,4.61,5.70,6.78,7.85,8.92,9.98,11.04,12.10,13.16,14.21,15.26,16.31,17.35,18.39,19.50,
19,1.15,2.30,3.41,4.50,5.58,6.65,7.72,8.78,9.84,10.89,11.94,12.99,14.04,15.09,16.13,17.18,18.22,19.28,20.37
