i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.28,,,,,,,,,,,,,,,,,,,
2,8.80,10.07,,,,,,,,,,,,,,,,,,
3,8.32,9.58,10.42,,,,,,,,,,,,,,,,,
4,7.83,9.10,9.94,10.76,,,,,,,,,,,,,,,,
5,7.35,8.61,9.45,10.27,11.08,,,,,,,,,,,,,,,
6,6.87,8.13,8.97,9.79,10.59,11.39,,,,,,,,,,,,,,
7,6.38,7.65,8.49,9.30,10.11,10.90,11.69,,,,,,,,,,,,,
8,5.90,7.16,8.00,8.82,9.63,10.42,11.21,11.99,,,,,,,,,,,,
9,5.41,6.68,7.52,8.34,9.14,9.94,10.72,11.50,12.28,,,,,,,,,,,
10,4.93,6.20,7.04,7.85,8.66,9.45,10.24,11.02,11.80,12.57,,,,,,,,,,
11,4.45,5.71,6.55,7.37,8.17,8.97,9.76,10.54,11.31,12.08,12.85,,,,,,,,,
12,3.96,5.23,6.07,6.89,7.69,8.49,9.27,10.05,10.83,11.60,12.37,13.14,,,,,,,,
13,3.48,4.75,5.58,6.40,7.21,8.00,8.79,9.57,10.35,11.12,11.89,12.65,13.41,,,,,,,
14,3.00,4.26,5.10,5.92,6.72,7.52,8.30,9.09,9.86,10.63,11.40,12.17,12.93,13.69,,,,,,
15,2.51,3.78,4.62,5.44,6.24,7.03,7.82,8.60,9.38,10.15,10.92,11.68,12.45,13.21,13.97,,,,,
16,2.03,3.29,4.13,4.95,5.76,6.55,7.34,8.12,8.89,9.67,10.44,11.20,11.96,12.72,13.48,14.24,,,,
17,1.55,2.81,3.65,4.47,5.27,6.07,6.85,7.63,8.41,9.18,9.95,10.72,11.48,12.24,13.00,13.75,14.51,,,
18,1.06,2.33,3.16,3.98,4.79,5.58,6.37,7.15,7.92,8.70,9.46,10.23,10.99,11.75,12.51,13.27,14.02,14.77,,
19,0.60,1.84,2.66,3.47,4.27,5.06,5.84,6.62,7.39,8.16,8.92,9.68,10.44,11.20,11.96,12.71,13.46,14.21,14.96,
20,0.00,1.09,1.79,2.49,3.19,3.89,4.59,5.29,5.99,6.69,7.39,8.09,8.79,9.49,10.19,10.89,11.59,12.29,12.99,13.69
