i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.28,,,,,,,,,,,,,,,,,,
2,2.28,3.56,,,,,,,,,,,,,,,,,
3,2.28,3.56,4.81,,,,,,,,,,,,,,,,
4,2.28,3.56,4.81,6.03,,,,,,,,,,,,,,,
5,2.28,3.56,4.81,6.03,7.22,,,,,,,,,,,,,,
6,2.28,3.56,4.81,6.03,7.22,8.39,,,,,,,,,,,,,
7,2.28,3.56,4.81,6.03,7.22,8.39,9.55,,,,,,,,,,,,
8,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,,,,,,,,,,,
9,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,,,,,,,,,,
10,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,,,,,,,,,
11,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,14.10,,,,,,,,
12,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,14.10,15.22,,,,,,,
13,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,14.10,15.22,16.33,,,,,,
14,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,14.10,15.22,16.33,17.44,,,,,
15,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,14.10,15.22,16.33,17.44,18.54,,,,
16,2.28,3.56,4.81,6.03,7.22,8.39,9.55,10.70,11.84,12.97,14.10,15.22,16.33,17.44,18.54,19.65,,,
17,2.28,3.56,4.81,6.02,7.21,8.39,9.55,10.70,11.84,12.97,14.09,15.21,16.33,17.44,18.54,19.64,20.74,,
18,2.27,3.54,4.79,6.00,7.19,8.36,9.52,10.67,11.81,12.94,14.06,15.18,16.29,17.40,18.51,19.61,20.70,21.80,
19,1.94,3.17,4.36,5.53,6.69,7.84,8.97,10.10,11.22,12.33,13.43,14.54,15.63,16.73,17.82,18.91,19.99,21.08,22.16
