i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.90,,,,,,,,,,,,,,,,,,
2,0.90,2.08,,,,,,,,,,,,,,,,,
3,0.90,2.08,3.21,,,,,,,,,,,,,,,,
4,0.90,2.08,3.21,4.33,,,,,,,,,,,,,,,
5,0.90,2.08,3.21,4.33,5.42,,,,,,,,,,,,,,
6,0.90,2.08,3.21,4.33,5.42,6.50,,,,,,,,,,,,,
7,0.90,2.08,3.21,4.33,5.42,6.50,7.58,,,,,,,,,,,,
8,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,,,,,,,,,,,
9,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,,,,,,,,,,
10,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,,,,,,,,,
11,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,,,,,,,,
12,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,12.88,,,,,,,
13,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,12.88,13.94,,,,,,
14,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,12.88,13.94,14.98,,,,,
15,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,12.88,13.94,14.98,16.04,,,,
16,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,12.88,13.94,14.98,16.04,17.09,,,
17,0.90,2.08,3.21,4.33,5.42,6.50,7.58,8.64,9.71,10.77,11.82,12.88,13.94,14.98,16.04,17.09,18.14,,
18,0.90,2.08,3.21,4.32,5.41,6.50,7.57,8.63,9.70,10.77,11.82,12.88,13.93,14.97,16.02,17.07,18.12,19.18,
19,0.82,2.00,3.12,4.21,5.29,6.37,7.43,8.49,9.55,10.61,11.66,12.71,13.77,14.81,15.86,16.89,17.94,18.98,20.21
