i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,10.23,,,,,,,,,,,,,,,,,,,
2,9.70,10.86,,,,,,,,,,,,,,,,,,
3,9.16,10.33,11.20,,,,,,,,,,,,,,,,,
4,8.63,9.79,10.66,11.50,,,,,,,,,,,,,,,,
5,8.09,9.26,10.13,10.97,11.79,,,,,,,,,,,,,,,
6,7.56,8.73,9.59,10.43,11.26,12.07,,,,,,,,,,,,,,
7,7.02,8.19,9.06,9.90,10.72,11.54,12.34,,,,,,,,,,,,,
8,6.49,7.66,8.52,9.37,10.19,11.00,11.81,12.60,,,,,,,,,,,,
9,5.96,7.12,7.99,8.83,9.66,10.47,11.27,12.07,12.86,,,,,,,,,,,
10,5.42,6.59,7.45,8.30,9.12,9.93,10.74,11.53,12.32,13.11,,,,,,,,,,
11,4.89,6.05,6.92,7.76,8.59,9.40,10.20,11.00,11.79,12.57,13.35,,,,,,,,,
12,4.35,5.52,6.39,7.23,8.05,8.86,9.67,10.46,11.25,12.04,12.82,13.59,,,,,,,,
13,3.82,4.98,5.85,6.69,7.52,8.33,9.13,9.93,10.72,11.50,12.28,13.06,13.83,,,,,,,
14,3.28,4.45,5.32,6.16,6.98,7.80,8.60,9.39,10.18,10.97,11.75,12.52,13.30,14.07,,,,,,
15,2.75,3.92,4.78,5.62,6.45,7.26,8.06,8.86,9.65,10.43,11.21,11.99,12.76,13.53,14.30,,,,,
16,2.21,3.38,4.25,5.09,5.91,6.73,7.53,8.33,9.11,9.90,10.68,11.45,12.23,13.00,13.77,14.53,,,,
17,1.68,2.85,3.71,4.55,5.38,6.19,6.99,7.79,8.58,9.36,10.14,10.92,11.69,12.46,13.23,14.00,14.76,,,
18,1.15,2.31,3.18,4.02,4.84,5.65,6.46,7.25,8.04,8.82,9.60,10.38,11.15,11.92,12.69,13.45,14.22,14.98,,
19,0.60,1.76,2.62,3.45,4.27,5.07,5.87,6.66,7.44,8.22,9.00,9.77,10.54,11.30,12.07,12.83,13.59,14.35,15.10,
20,0.00,0.97,1.67,2.37,3.07,3.77,4.47,5.17,5.87,6.57,7.27,7.97,8.67,9.37,10.07,10.77,11.47,12.17,12.87,13.57
