i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.32,,,,,,,,,,,,,,,,,,
2,1.32,2.58,,,,,,,,,,,,,,,,,
3,1.32,2.58,3.77,,,,,,,,,,,,,,,,
4,1.32,2.58,3.77,4.93,,,,,,,,,,,,,,,
5,1.32,2.58,3.77,4.93,6.06,,,,,,,,,,,,,,
6,1.32,2.58,3.77,4.93,6.06,7.19,,,,,,,,,,,,,
7,1.32,2.58,3.77,4.93,6.06,7.19,8.30,,,,,,,,,,,,
8,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,,,,,,,,,,,
9,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,,,,,,,,,,
10,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,,,,,,,,,
11,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,,,,,,,,
12,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,13.76,,,,,,,
13,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,13.76,14.83,,,,,,
14,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,13.76,14.83,15.91,,,,,
15,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,13.76,14.83,15.91,16.98,,,,
16,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,13.76,14.83,15.91,16.98,18.05,,,
17,1.32,2.58,3.77,4.93,6.06,7.19,8.30,9.40,10.50,11.59,12.67,13.75,14.83,15.91,16.98,18.05,19.12,,
18,1.31,2.57,3.76,4.92,6.05,7.17,8.28,9.39,10.48,11.57,12.66,13.74,14.82,15.89,16.96,18.03,19.10,20.17,
19,1.19,2.41,3.57,4.71,5.83,6.93,8.03,9.12,10.21,11.29,12.36,13.44,14.51,15.57,16.64,17.70,18.76,19.82,20.88
