i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.40,,,,,,,,,,,,,,,,,,,
2,3.22,3.92,,,,,,,,,,,,,,,,,,
3,3.04,3.75,4.50,,,,,,,,,,,,,,,,,
4,2.86,3.57,4.32,5.06,,,,,,,,,,,,,,,,
5,2.68,3.39,4.14,4.88,5.62,,,,,,,,,,,,,,,
6,2.50,3.21,3.96,4.70,5.44,6.18,,,,,,,,,,,,,,
7,2.32,3.03,3.78,4.52,5.26,6.00,6.73,,,,,,,,,,,,,
8,2.14,2.85,3.60,4.35,5.08,5.82,6.55,7.28,,,,,,,,,,,,
9,1.96,2.67,3.42,4.17,4.90,5.64,6.37,7.10,7.83,,,,,,,,,,,
10,1.78,2.49,3.24,3.99,4.73,5.46,6.19,6.92,7.65,8.38,,,,,,,,,,
11,1.60,2.31,3.06,3.81,4.55,5.28,6.01,6.74,7.47,8.20,8.93,,,,,,,,,
12,1.42,2.13,2.88,3.63,4.37,5.10,5.83,6.56,7.29,8.02,8.75,9.46,,,,,,,,
13,1.24,1.95,2.70,3.45,4.19,4.92,5.65,6.38,7.11,7.84,8.57,9.28,9.46,,,,,,,
14,1.06,1.77,2.52,3.27,4.01,4.74,5.48,6.21,6.93,7.66,8.39,9.10,9.36,11.27,,,,,,
15,0.88,1.59,2.34,3.09,3.83,4.56,5.30,6.03,6.75,7.48,8.21,8.93,9.26,10.99,-21.46,,,,,
16,0.71,1.41,2.17,2.91,3.65,4.38,5.12,5.85,6.57,7.30,8.03,8.75,9.16,10.70,-15.49,-4179.79,,,,
17,0.53,1.23,1.99,2.73,3.47,4.20,4.94,5.67,6.40,7.12,7.85,8.57,9.07,10.41,-9.51,-3194.53,-12603.67,,,
18,0.35,1.05,1.81,2.55,3.29,4.02,4.76,5.49,6.22,6.94,7.67,8.39,8.97,10.12,-3.50,-2204.76,-9368.93,-1008838.17,,
19,0.17,0.87,1.62,2.37,3.10,3.84,4.57,5.30,6.03,6.75,7.48,8.21,8.90,9.48,4.64,-798.42,-4852.10,-399545.17,6388992.68,
20,0.00,0.64,1.34,2.04,2.74,3.44,4.14,4.84,5.54,6.24,6.94,7.64,8.34,9.04,9.74,10.44,11.14,11.84,12.54,13.24
