i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.13,,,,,,,,,,,,,,,,,,,
2,4.86,5.56,,,,,,,,,,,,,,,,,,
3,4.59,5.28,6.07,,,,,,,,,,,,,,,,,
4,4.32,5.01,5.79,6.56,,,,,,,,,,,,,,,,
5,4.05,4.74,5.52,6.29,7.05,,,,,,,,,,,,,,,
6,3.77,4.47,5.25,6.02,6.78,7.53,,,,,,,,,,,,,,
7,3.50,4.20,4.98,5.75,6.50,7.26,8.01,,,,,,,,,,,,,
8,3.23,3.93,4.71,5.47,6.23,6.99,7.73,8.48,,,,,,,,,,,,
9,2.96,3.65,4.43,5.20,5.96,6.71,7.46,8.21,8.95,,,,,,,,,,,
10,2.69,3.38,4.16,4.93,5.69,6.44,7.19,7.94,8.68,9.42,,,,,,,,,,
11,2.42,3.11,3.89,4.66,5.42,6.17,6.92,7.66,8.41,9.15,9.89,,,,,,,,,
12,2.14,2.84,3.62,4.39,5.15,5.90,6.65,7.39,8.14,8.88,9.61,10.35,,,,,,,,
13,1.87,2.57,3.35,4.12,4.87,5.63,6.38,7.12,7.86,8.60,9.34,10.08,10.81,,,,,,,
14,1.60,2.29,3.08,3.84,4.60,5.36,6.10,6.85,7.59,8.33,9.07,9.81,10.54,11.27,,,,,,
15,1.33,2.02,2.80,3.57,4.33,5.08,5.83,6.58,7.32,8.06,8.80,9.53,10.27,11.00,11.73,,,,,
16,1.06,1.75,2.53,3.30,4.06,4.81,5.56,6.31,7.05,7.79,8.53,9.26,10.00,10.73,11.46,12.19,,,,
17,0.79,1.48,2.26,3.03,3.79,4.54,5.29,6.03,6.78,7.52,8.25,8.99,9.73,10.46,11.19,11.92,12.65,,,
18,0.51,1.21,1.99,2.76,3.51,4.27,5.02,5.76,6.50,7.24,7.98,8.72,9.45,10.19,10.92,11.65,12.38,13.11,,
19,0.24,0.93,1.71,2.47,3.23,3.98,4.73,5.47,6.21,6.95,7.69,8.42,9.16,9.89,10.62,11.35,12.08,12.81,13.54,
20,0.00,0.58,1.28,1.98,2.68,3.38,4.08,4.78,5.48,6.18,6.88,7.58,8.28,8.98,9.68,10.38,11.08,11.78,12.48,13.18
