i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.72,,,,,,,,,,,,,,,,,,,
2,3.53,4.11,,,,,,,,,,,,,,,,,,
3,3.33,3.91,4.67,,,,,,,,,,,,,,,,,
4,3.13,3.72,4.47,5.22,,,,,,,,,,,,,,,,
5,2.94,3.52,4.28,5.03,5.77,,,,,,,,,,,,,,,
6,2.74,3.32,4.08,4.83,5.57,6.31,,,,,,,,,,,,,,
7,2.54,3.12,3.88,4.63,5.37,6.11,6.85,,,,,,,,,,,,,
8,2.35,2.93,3.69,4.43,5.18,5.92,6.65,7.38,,,,,,,,,,,,
9,2.15,2.73,3.49,4.24,4.98,5.72,6.45,7.19,7.92,,,,,,,,,,,
10,1.95,2.53,3.29,4.04,4.78,5.52,6.26,6.99,7.72,8.45,,,,,,,,,,
11,1.75,2.34,3.09,3.84,4.59,5.33,6.06,6.79,7.52,8.25,8.98,,,,,,,,,
12,1.56,2.14,2.90,3.65,4.39,5.13,5.86,6.60,7.33,8.06,8.78,9.51,,,,,,,,
13,1.36,1.94,2.70,3.45,4.19,4.93,5.67,6.40,7.13,7.86,8.59,9.31,10.04,,,,,,,
14,1.16,1.75,2.50,3.25,4.00,4.73,5.47,6.20,6.93,7.66,8.39,9.12,9.84,10.57,,,,,,
15,0.97,1.55,2.31,3.06,3.80,4.54,5.27,6.01,6.74,7.47,8.19,8.92,9.65,10.37,11.09,,,,,
16,0.77,1.35,2.11,2.86,3.60,4.34,5.08,5.81,6.54,7.27,8.00,8.72,9.45,10.17,10.90,11.62,,,,
17,0.57,1.15,1.91,2.66,3.40,4.14,4.88,5.61,6.34,7.07,7.80,8.53,9.25,9.98,10.70,11.42,12.14,,,
18,0.38,0.96,1.72,2.46,3.21,3.95,4.68,5.41,6.15,6.87,7.60,8.33,9.05,9.78,10.50,11.22,11.95,12.67,,
19,0.18,0.76,1.51,2.26,3.00,3.74,4.48,5.21,5.94,6.67,7.39,8.12,8.84,9.57,10.29,11.01,11.73,12.45,13.17,
20,0.00,0.50,1.20,1.90,2.60,3.30,4.00,4.70,5.40,6.10,6.80,7.50,8.20,8.90,9.60,10.30,11.00,11.70,12.40,13.10
