i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.65,,,,,,,,,,,,,,,,,,
2,1.65,2.98,,,,,,,,,,,,,,,,,
3,1.65,2.98,4.21,,,,,,,,,,,,,,,,
4,1.65,2.98,4.21,5.43,,,,,,,,,,,,,,,
5,1.65,2.98,4.21,5.43,6.63,,,,,,,,,,,,,,
6,1.65,2.98,4.21,5.43,6.63,7.81,,,,,,,,,,,,,
7,1.65,2.98,4.21,5.43,6.63,7.81,8.98,,,,,,,,,,,,
8,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,,,,,,,,,,,
9,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,,,,,,,,,,
10,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,,,,,,,,,
11,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,13.54,,,,,,,,
12,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,13.54,14.66,,,,,,,
13,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,13.54,14.66,15.78,,,,,,
14,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,13.54,14.66,15.78,16.89,,,,,
15,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,13.54,14.66,15.78,16.89,18.00,,,,
16,1.65,2.98,4.21,5.43,6.63,7.81,8.98,10.13,11.28,12.41,13.54,14.66,15.78,16.89,18.00,19.11,,,
17,1.65,2.98,4.21,5.43,6.63,7.81,8.97,10.13,11.27,12.41,13.54,14.66,15.78,16.89,18.00,19.10,20.20,,
18,1.64,2.96,4.19,5.41,6.60,7.78,8.95,10.10,11.24,12.38,13.51,14.63,15.75,16.86,17.96,19.07,20.17,21.26,
19,1.32,2.56,3.77,4.96,6.12,7.28,8.42,9.55,10.67,11.79,12.90,14.01,15.11,16.20,17.30,18.39,19.48,20.56,21.64
