i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.64,,,,,,,,,,,,,,,,,,,
2,8.18,9.35,,,,,,,,,,,,,,,,,,
3,7.73,8.90,9.83,,,,,,,,,,,,,,,,,
4,7.28,8.44,9.37,10.28,,,,,,,,,,,,,,,,
5,6.83,7.99,8.92,9.83,10.73,,,,,,,,,,,,,,,
6,6.37,7.54,8.47,9.38,10.27,11.16,,,,,,,,,,,,,,
7,5.92,7.09,8.02,8.93,9.82,10.71,11.58,,,,,,,,,,,,,
8,5.47,6.64,7.56,8.47,9.37,10.25,11.13,12.00,,,,,,,,,,,,
9,5.02,6.18,7.11,8.02,8.92,9.80,10.68,11.55,12.42,,,,,,,,,,,
10,4.57,5.73,6.66,7.57,8.46,9.35,10.23,11.10,11.97,12.83,,,,,,,,,,
11,4.11,5.28,6.21,7.12,8.01,8.90,9.78,10.65,11.51,12.38,13.24,,,,,,,,,
12,3.66,4.83,5.76,6.66,7.56,8.44,9.32,10.19,11.06,11.93,12.79,13.64,,,,,,,,
13,3.21,4.37,5.30,6.21,7.11,7.99,8.87,9.74,10.61,11.47,12.33,13.19,14.05,,,,,,,
14,2.76,3.92,4.85,5.76,6.66,7.54,8.42,9.29,10.16,11.02,11.88,12.74,13.59,14.45,,,,,,
15,2.30,3.47,4.40,5.31,6.20,7.09,7.97,8.84,9.71,10.57,11.43,12.29,13.14,13.99,14.84,,,,,
16,1.85,3.02,3.95,4.86,5.75,6.64,7.51,8.39,9.25,10.12,10.98,11.83,12.69,13.54,14.39,15.24,,,,
17,1.40,2.56,3.49,4.40,5.30,6.18,7.06,7.93,8.80,9.66,10.52,11.38,12.24,13.09,13.94,14.79,15.64,,,
18,0.95,2.11,3.04,3.95,4.84,5.73,6.61,7.48,8.35,9.21,10.07,10.93,11.78,12.63,13.49,14.33,15.18,16.03,,
19,0.50,1.66,2.59,3.49,4.38,5.26,6.14,7.01,7.87,8.73,9.59,10.45,11.30,12.15,13.00,13.85,14.69,15.54,16.38,
20,0.00,1.00,1.80,2.60,3.40,4.20,5.00,5.80,6.60,7.40,8.20,9.00,9.80,10.60,11.40,12.20,13.00,13.80,14.60,15.40
