i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.81,,,,,,,,,,,,,,,,,,,
2,5.50,6.29,,,,,,,,,,,,,,,,,,
3,5.19,5.98,6.87,,,,,,,,,,,,,,,,,
4,4.88,5.67,6.56,7.43,,,,,,,,,,,,,,,,
5,4.57,5.36,6.25,7.13,7.99,,,,,,,,,,,,,,,
6,4.27,5.05,5.94,6.82,7.68,8.54,,,,,,,,,,,,,,
7,3.96,4.75,5.64,6.51,7.37,8.23,9.08,,,,,,,,,,,,,
8,3.65,4.44,5.33,6.20,7.06,7.92,8.77,9.62,,,,,,,,,,,,
9,3.34,4.13,5.02,5.89,6.76,7.61,8.47,9.31,10.16,,,,,,,,,,,
10,3.03,3.82,4.71,5.59,6.45,7.31,8.16,9.01,9.85,10.69,,,,,,,,,,
11,2.73,3.51,4.40,5.28,6.14,7.00,7.85,8.70,9.54,10.39,11.23,,,,,,,,,
12,2.42,3.21,4.10,4.97,5.83,6.69,7.54,8.39,9.24,10.08,10.92,11.76,,,,,,,,
13,2.11,2.90,3.79,4.66,5.52,6.38,7.23,8.08,8.93,9.77,10.61,11.45,12.29,,,,,,,
14,1.80,2.59,3.48,4.35,5.22,6.07,6.93,7.77,8.62,9.46,10.30,11.14,11.98,12.81,,,,,,
15,1.49,2.28,3.17,4.04,4.91,5.77,6.62,7.47,8.31,9.15,10.00,10.83,11.67,12.51,13.34,,,,,
16,1.19,1.97,2.86,3.74,4.60,5.46,6.31,7.16,8.00,8.85,9.69,10.53,11.36,12.20,13.03,13.87,,,,
17,0.88,1.67,2.56,3.43,4.29,5.15,6.00,6.85,7.70,8.54,9.38,10.22,11.06,11.89,12.73,13.56,14.39,,,
18,0.57,1.36,2.25,3.12,3.98,4.84,5.69,6.54,7.39,8.23,9.07,9.91,10.75,11.58,12.42,13.25,14.08,14.91,,
19,0.26,1.05,1.93,2.80,3.67,4.52,5.37,6.22,7.06,7.91,8.75,9.58,10.42,11.25,12.09,12.92,13.75,14.58,15.41,
20,0.00,0.66,1.46,2.26,3.06,3.86,4.66,5.46,6.26,7.06,7.86,8.66,9.46,10.26,11.06,11.86,12.66,13.46,14.26,15.06
