i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,0.82,,,,,,,,,,,,,,,,,,
2,0.82,2.15,,,,,,,,,,,,,,,,,
3,0.82,2.15,3.33,,,,,,,,,,,,,,,,
4,0.82,2.15,3.33,4.50,,,,,,,,,,,,,,,
5,0.82,2.15,3.33,4.50,5.63,,,,,,,,,,,,,,
6,0.82,2.15,3.33,4.50,5.63,6.75,,,,,,,,,,,,,
7,0.82,2.15,3.33,4.50,5.63,6.75,7.87,,,,,,,,,,,,
8,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,,,,,,,,,,,
9,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,,,,,,,,,,
10,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,,,,,,,,,
11,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,,,,,,,,
12,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,13.32,,,,,,,
13,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,13.32,14.40,,,,,,
14,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,13.32,14.40,15.47,,,,,
15,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,13.32,14.40,15.47,16.55,,,,
16,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,13.32,14.40,15.47,16.55,17.62,,,
17,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.97,10.06,11.15,12.24,13.32,14.40,15.47,16.55,17.62,18.71,,
18,0.82,2.15,3.33,4.50,5.63,6.75,7.87,8.96,10.06,11.15,12.24,13.32,14.40,15.47,16.55,17.61,18.70,19.95,
19,0.80,2.08,3.27,4.42,5.55,6.67,7.78,8.88,9.96,11.05,12.13,13.21,14.29,15.36,16.43,17.50,18.56,19.72,21.29
