i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.40,,,,,,,,,,,,,,,,,,
2,1.40,2.73,,,,,,,,,,,,,,,,,
3,1.40,2.73,3.97,,,,,,,,,,,,,,,,
4,1.40,2.73,3.97,5.17,,,,,,,,,,,,,,,
5,1.40,2.73,3.97,5.17,6.35,,,,,,,,,,,,,,
6,1.40,2.73,3.97,5.17,6.35,7.50,,,,,,,,,,,,,
7,1.40,2.73,3.97,5.17,6.35,7.50,8.65,,,,,,,,,,,,
8,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,,,,,,,,,,,
9,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,,,,,,,,,,
10,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,,,,,,,,,
11,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,,,,,,,,
12,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,14.24,,,,,,,
13,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,14.24,15.34,,,,,,
14,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,14.24,15.34,16.43,,,,,
15,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,14.24,15.34,16.43,17.53,,,,
16,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,14.24,15.34,16.43,17.53,18.62,,,
17,1.40,2.73,3.97,5.17,6.35,7.50,8.65,9.78,10.90,12.02,13.13,14.24,15.34,16.43,17.53,18.62,19.71,,
18,1.39,2.73,3.97,5.17,6.34,7.50,8.64,9.77,10.90,12.01,13.12,14.23,15.33,16.43,17.52,18.61,19.70,20.78,
19,1.32,2.63,3.86,5.05,6.22,7.36,8.50,9.63,10.74,11.85,12.96,14.06,15.16,16.25,17.34,18.42,19.51,20.59,21.67
