i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.72,,,,,,,,,,,,,,,,,,,
2,3.52,4.05,,,,,,,,,,,,,,,,,,
3,3.32,3.85,4.71,,,,,,,,,,,,,,,,,
4,3.12,3.65,4.51,5.36,,,,,,,,,,,,,,,,
5,2.93,3.46,4.31,5.16,6.01,,,,,,,,,,,,,,,
6,2.73,3.26,4.12,4.97,5.81,6.65,,,,,,,,,,,,,,
7,2.53,3.06,3.92,4.77,5.61,6.45,7.28,,,,,,,,,,,,,
8,2.33,2.86,3.72,4.57,5.41,6.25,7.09,7.92,,,,,,,,,,,,
9,2.14,2.67,3.52,4.37,5.22,6.05,6.89,7.72,8.55,,,,,,,,,,,
10,1.94,2.47,3.33,4.18,5.02,5.86,6.69,7.52,8.35,9.18,,,,,,,,,,
11,1.74,2.27,3.13,3.98,4.82,5.66,6.49,7.32,8.15,8.98,9.81,,,,,,,,,
12,1.54,2.07,2.93,3.78,4.62,5.46,6.30,7.13,7.96,8.79,9.61,10.44,,,,,,,,
13,1.35,1.88,2.73,3.58,4.43,5.26,6.10,6.93,7.76,8.59,9.41,10.24,11.07,,,,,,,
14,1.15,1.68,2.54,3.39,4.23,5.07,5.90,6.73,7.56,8.39,9.22,10.04,10.87,11.69,,,,,,
15,0.95,1.48,2.34,3.19,4.03,4.87,5.70,6.53,7.36,8.19,9.02,9.85,10.67,11.49,12.32,,,,,
16,0.75,1.28,2.14,2.99,3.83,4.67,5.50,6.34,7.17,8.00,8.82,9.65,10.47,11.30,12.12,12.94,,,,
17,0.56,1.08,1.94,2.79,3.63,4.47,5.31,6.14,6.97,7.80,8.62,9.45,10.28,11.10,11.92,12.74,13.56,,,
18,0.36,0.89,1.75,2.59,3.44,4.28,5.11,5.94,6.77,7.60,8.43,9.25,10.08,10.90,11.72,12.55,13.37,14.19,,
19,0.16,0.69,1.55,2.39,3.24,4.07,4.91,5.74,6.57,7.39,8.22,9.05,9.87,10.69,11.52,12.34,13.16,13.98,14.81,
20,0.00,0.45,1.25,2.05,2.85,3.65,4.45,5.25,6.05,6.85,7.65,8.45,9.25,10.05,10.85,11.65,12.45,13.25,14.05,14.85
