i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,2.85,,,,,,,,,,,,,,,,,,,
2,2.70,3.22,,,,,,,,,,,,,,,,,,
3,2.55,3.07,3.92,,,,,,,,,,,,,,,,,
4,2.40,2.92,3.77,4.60,,,,,,,,,,,,,,,,
5,2.25,2.77,3.61,4.45,5.28,,,,,,,,,,,,,,,
6,2.10,2.62,3.46,4.30,5.13,5.96,,,,,,,,,,,,,,
7,1.95,2.47,3.31,4.15,4.98,5.81,6.64,,,,,,,,,,,,,
8,1.80,2.32,3.16,4.00,4.83,5.66,6.49,7.31,,,,,,,,,,,,
9,1.64,2.17,3.01,3.85,4.68,5.51,6.34,7.16,7.98,,,,,,,,,,,
10,1.49,2.02,2.86,3.70,4.53,5.36,6.18,7.01,7.83,8.65,,,,,,,,,,
11,1.34,1.87,2.71,3.55,4.38,5.21,6.03,6.86,7.68,8.50,9.32,,,,,,,,,
12,1.19,1.71,2.56,3.40,4.23,5.06,5.88,6.71,7.53,8.35,9.17,10.01,,,,,,,,
13,1.04,1.56,2.41,3.24,4.08,4.91,5.73,6.56,7.38,8.20,9.02,9.86,10.72,,,,,,,
14,0.89,1.41,2.26,3.09,3.93,4.75,5.58,6.41,7.23,8.05,8.87,9.71,10.57,11.02,,,,,,
15,0.74,1.26,2.11,2.94,3.77,4.60,5.43,6.26,7.08,7.90,8.72,9.55,10.42,10.95,9.00,,,,,
16,0.59,1.11,1.95,2.79,3.62,4.45,5.28,6.10,6.93,7.75,8.57,9.40,10.28,10.87,9.38,-132.95,,,,
17,0.44,0.96,1.80,2.64,3.47,4.30,5.13,5.95,6.78,7.60,8.42,9.25,10.13,10.79,9.77,-101.84,-4563.24,,,
18,0.29,0.81,1.65,2.49,3.32,4.15,4.98,5.80,6.63,7.45,8.27,9.10,9.98,10.72,10.16,-70.60,-3290.98,-47750.80,,
19,0.14,0.66,1.50,2.34,3.17,4.00,4.82,5.65,6.47,7.29,8.11,8.94,9.84,10.68,10.82,-24.38,-1411.91,-20523.39,-2239615.57,
20,0.00,0.46,1.26,2.06,2.86,3.66,4.46,5.26,6.06,6.86,7.66,8.46,9.26,10.06,10.86,11.66,12.46,13.26,14.06,14.86
