i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.12,,,,,,,,,,,,,,,,,,,
2,8.64,9.77,,,,,,,,,,,,,,,,,,
3,8.16,9.29,10.24,,,,,,,,,,,,,,,,,
4,7.68,8.81,9.76,10.68,,,,,,,,,,,,,,,,
5,7.20,8.33,9.28,10.20,11.10,,,,,,,,,,,,,,,
6,6.73,7.86,8.80,9.72,10.63,11.52,,,,,,,,,,,,,,
7,6.25,7.38,8.32,9.24,10.15,11.04,11.93,,,,,,,,,,,,,
8,5.77,6.90,7.84,8.76,9.67,10.56,11.45,12.33,,,,,,,,,,,,
9,5.29,6.42,7.36,8.29,9.19,10.08,10.97,11.85,12.72,,,,,,,,,,,
10,4.81,5.94,6.89,7.81,8.71,9.61,10.49,11.37,12.24,13.11,,,,,,,,,,
11,4.33,5.46,6.41,7.33,8.23,9.13,10.01,10.89,11.76,12.63,13.50,,,,,,,,,
12,3.85,4.98,5.93,6.85,7.75,8.65,9.53,10.41,11.28,12.15,13.02,13.88,,,,,,,,
13,3.38,4.51,5.45,6.37,7.28,8.17,9.05,9.93,10.81,11.67,12.54,13.40,14.26,,,,,,,
14,2.90,4.03,4.97,5.89,6.80,7.69,8.58,9.45,10.33,11.20,12.06,12.92,13.78,14.64,,,,,,
15,2.42,3.55,4.49,5.41,6.32,7.21,8.10,8.98,9.85,10.72,11.58,12.44,13.30,14.16,15.02,,,,,
16,1.94,3.07,4.01,4.93,5.84,6.73,7.62,8.50,9.37,10.24,11.10,11.97,12.83,13.68,14.54,15.39,,,,
17,1.46,2.59,3.54,4.46,5.36,6.25,7.14,8.02,8.89,9.76,10.63,11.49,12.35,13.20,14.06,14.91,15.76,,,
18,0.98,2.11,3.06,3.98,4.88,5.77,6.66,7.54,8.41,9.28,10.14,11.01,11.87,12.72,13.58,14.43,15.28,16.13,,
19,0.50,1.64,2.58,3.49,4.39,5.28,6.16,7.04,7.91,8.78,9.64,10.50,11.35,12.21,13.06,13.91,14.76,15.61,16.46,
20,0.00,0.95,1.75,2.55,3.35,4.15,4.95,5.75,6.55,7.35,8.15,8.95,9.75,10.55,11.35,12.15,12.95,13.75,14.55,15.35
