i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.80,,,,,,,,,,,,,,,,,,,
2,3.60,4.06,,,,,,,,,,,,,,,,,,
3,3.40,3.85,4.72,,,,,,,,,,,,,,,,,
4,3.19,3.65,4.51,5.37,,,,,,,,,,,,,,,,
5,2.99,3.45,4.31,5.16,6.01,,,,,,,,,,,,,,,
6,2.79,3.24,4.11,4.96,5.80,6.64,,,,,,,,,,,,,,
7,2.58,3.04,3.90,4.76,5.60,6.44,7.28,,,,,,,,,,,,,
8,2.38,2.84,3.70,4.55,5.40,6.24,7.07,7.91,,,,,,,,,,,,
9,2.18,2.63,3.50,4.35,5.19,6.03,6.87,7.70,8.53,,,,,,,,,,,
10,1.97,2.43,3.29,4.15,4.99,5.83,6.67,7.50,8.33,9.16,,,,,,,,,,
11,1.77,2.23,3.09,3.94,4.79,5.63,6.46,7.30,8.13,8.96,9.79,,,,,,,,,
12,1.57,2.02,2.89,3.74,4.58,5.42,6.26,7.09,7.92,8.75,9.58,10.41,,,,,,,,
13,1.36,1.82,2.68,3.54,4.38,5.22,6.06,6.89,7.72,8.55,9.38,10.21,11.03,,,,,,,
14,1.16,1.62,2.48,3.33,4.18,5.02,5.85,6.69,7.52,8.35,9.18,10.00,10.83,11.65,,,,,,
15,0.96,1.41,2.28,3.13,3.97,4.81,5.65,6.48,7.32,8.14,8.97,9.80,10.62,11.45,12.27,,,,,
16,0.75,1.21,2.08,2.93,3.77,4.61,5.45,6.28,7.11,7.94,8.77,9.60,10.42,11.25,12.07,12.89,,,,
17,0.55,1.01,1.87,2.72,3.57,4.41,5.24,6.08,6.91,7.74,8.57,9.39,10.22,11.04,11.87,12.69,13.51,,,
18,0.35,0.80,1.67,2.52,3.36,4.20,5.04,5.87,6.71,7.53,8.36,9.19,10.01,10.84,11.66,12.49,13.31,14.13,,
19,0.14,0.60,1.46,2.31,3.16,4.00,4.83,5.66,6.49,7.32,8.15,8.98,9.80,10.63,11.45,12.27,13.09,13.91,14.75,
20,0.00,0.36,1.16,1.96,2.76,3.56,4.36,5.16,5.96,6.76,7.56,8.36,9.16,9.96,10.76,11.56,12.36,13.16,13.96,14.76
