i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,3.71,,,,,,,,,,,,,,,,,,,
2,3.52,4.04,,,,,,,,,,,,,,,,,,
3,3.32,3.84,4.70,,,,,,,,,,,,,,,,,
4,3.12,3.64,4.50,5.35,,,,,,,,,,,,,,,,
5,2.92,3.44,4.30,5.15,5.99,,,,,,,,,,,,,,,
6,2.73,3.25,4.10,4.95,5.80,6.63,,,,,,,,,,,,,,
7,2.53,3.05,3.91,4.76,5.60,6.44,7.27,,,,,,,,,,,,,
8,2.33,2.85,3.71,4.56,5.40,6.24,7.07,7.91,,,,,,,,,,,,
9,2.13,2.65,3.51,4.36,5.20,6.04,6.88,7.71,8.54,,,,,,,,,,,
10,1.94,2.45,3.31,4.16,5.01,5.84,6.68,7.51,8.34,9.17,,,,,,,,,,
11,1.74,2.26,3.12,3.97,4.81,5.65,6.48,7.31,8.14,8.97,9.80,,,,,,,,,
12,1.54,2.06,2.92,3.77,4.61,5.45,6.28,7.12,7.95,8.77,9.60,10.43,,,,,,,,
13,1.34,1.86,2.72,3.57,4.41,5.25,6.09,6.92,7.75,8.58,9.40,10.23,11.05,,,,,,,
14,1.15,1.66,2.52,3.37,4.22,5.05,5.89,6.72,7.55,8.38,9.21,10.03,10.86,11.68,,,,,,
15,0.95,1.47,2.33,3.18,4.02,4.86,5.69,6.52,7.35,8.18,9.01,9.83,10.66,11.48,12.30,,,,,
16,0.75,1.27,2.13,2.98,3.82,4.66,5.49,6.33,7.16,7.98,8.81,9.64,10.46,11.28,12.11,12.93,,,,
17,0.55,1.07,1.93,2.78,3.62,4.46,5.30,6.13,6.96,7.79,8.61,9.44,10.26,11.09,11.91,12.73,13.55,,,
18,0.36,0.87,1.73,2.58,3.43,4.26,5.10,5.93,6.76,7.59,8.42,9.24,10.07,10.89,11.71,12.53,13.36,14.18,,
19,0.16,0.68,1.53,2.38,3.22,4.06,4.89,5.73,6.56,7.38,8.21,9.03,9.86,10.68,11.50,12.33,13.15,13.97,14.80,
20,0.00,0.43,1.23,2.03,2.83,3.63,4.43,5.23,6.03,6.83,7.63,8.43,9.23,10.03,10.83,11.63,12.43,13.23,14.03,14.83
