i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.94,,,,,,,,,,,,,,,,,,,
2,8.48,9.91,,,,,,,,,,,,,,,,,,
3,8.01,9.44,10.37,,,,,,,,,,,,,,,,,
4,7.55,8.98,9.90,10.81,,,,,,,,,,,,,,,,
5,7.08,8.52,9.44,10.34,11.24,,,,,,,,,,,,,,,
6,6.62,8.05,8.98,9.88,10.77,11.66,,,,,,,,,,,,,,
7,6.16,7.59,8.51,9.42,10.31,11.19,12.07,,,,,,,,,,,,,
8,5.69,7.13,8.05,8.95,9.85,10.73,11.61,12.48,,,,,,,,,,,,
9,5.23,6.66,7.59,8.49,9.38,10.27,11.14,12.02,12.88,,,,,,,,,,,
10,4.77,6.20,7.12,8.03,8.92,9.80,10.68,11.55,12.42,13.28,,,,,,,,,,
11,4.30,5.73,6.66,7.56,8.46,9.34,10.22,11.09,11.96,12.82,13.68,,,,,,,,,
12,3.84,5.27,6.19,7.10,7.99,8.88,9.75,10.62,11.49,12.36,13.22,14.07,,,,,,,,
13,3.38,4.81,5.73,6.64,7.53,8.41,9.29,10.16,11.03,11.89,12.75,13.61,14.47,,,,,,,
14,2.91,4.34,5.27,6.17,7.06,7.95,8.83,9.70,10.56,11.43,12.29,13.15,14.00,14.86,,,,,,
15,2.45,3.88,4.80,5.71,6.60,7.48,8.36,9.23,10.10,10.96,11.83,12.68,13.54,14.39,15.24,,,,,
16,1.98,3.42,4.34,5.24,6.14,7.02,7.90,8.77,9.64,10.50,11.36,12.22,13.07,13.93,14.78,15.63,,,,
17,1.52,2.95,3.88,4.78,5.67,6.56,7.43,8.31,9.17,10.04,10.90,11.76,12.61,13.46,14.32,15.17,16.01,,,
18,1.06,2.49,3.41,4.32,5.21,6.09,6.97,7.84,8.71,9.57,10.43,11.29,12.15,13.00,13.85,14.70,15.55,16.39,,
19,0.62,2.03,2.95,3.85,4.73,5.61,6.49,7.36,8.22,9.08,9.94,10.80,11.65,12.50,13.35,14.20,15.05,15.89,16.73,
20,0.00,1.28,2.08,2.88,3.68,4.48,5.28,6.08,6.88,7.68,8.48,9.28,10.08,10.88,11.68,12.48,13.28,14.08,14.88,15.68
