i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.26,,,,,,,,,,,,,,,,,,
2,1.26,2.59,,,,,,,,,,,,,,,,,
3,1.26,2.59,3.82,,,,,,,,,,,,,,,,
4,1.26,2.59,3.82,5.01,,,,,,,,,,,,,,,
5,1.26,2.59,3.82,5.01,6.17,,,,,,,,,,,,,,
6,1.26,2.59,3.82,5.01,6.17,7.32,,,,,,,,,,,,,
7,1.26,2.59,3.82,5.01,6.17,7.32,8.46,,,,,,,,,,,,
8,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,,,,,,,,,,,
9,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,,,,,,,,,,
10,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,,,,,,,,,
11,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,,,,,,,,
12,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,14.01,,,,,,,
13,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,14.01,15.11,,,,,,
14,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,14.01,15.11,16.20,,,,,
15,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,14.01,15.11,16.20,17.29,,,,
16,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,14.01,15.11,16.20,17.29,18.37,,,
17,1.26,2.59,3.82,5.01,6.17,7.32,8.46,9.58,10.70,11.81,12.91,14.01,15.11,16.20,17.29,18.37,19.46,,
18,1.26,2.59,3.82,5.01,6.17,7.32,8.45,9.58,10.69,11.81,12.91,14.01,15.10,16.20,17.28,18.37,19.45,20.53,
19,1.19,2.50,3.72,4.90,6.05,7.19,8.32,9.44,10.55,11.66,12.76,13.85,14.95,16.03,17.12,18.20,19.28,20.35,21.43
