i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.18,,,,,,,,,,,,,,,,,,,
2,8.70,9.98,,,,,,,,,,,,,,,,,,
3,8.22,9.50,10.44,,,,,,,,,,,,,,,,,
4,7.74,9.02,9.96,10.87,,,,,,,,,,,,,,,,
5,7.26,8.54,9.48,10.40,11.30,,,,,,,,,,,,,,,
6,6.79,8.07,9.00,9.92,10.82,11.71,,,,,,,,,,,,,,
7,6.31,7.59,8.52,9.44,10.34,11.23,12.11,,,,,,,,,,,,,
8,5.83,7.11,8.05,8.96,9.86,10.75,11.63,12.51,,,,,,,,,,,,
9,5.35,6.63,7.57,8.48,9.38,10.27,11.15,12.03,12.90,,,,,,,,,,,
10,4.87,6.15,7.09,8.00,8.90,9.79,10.68,11.55,12.42,13.29,,,,,,,,,,
11,4.39,5.67,6.61,7.52,8.42,9.31,10.20,11.07,11.95,12.81,13.68,,,,,,,,,
12,3.91,5.19,6.13,7.05,7.95,8.84,9.72,10.60,11.47,12.33,13.20,14.06,,,,,,,,
13,3.44,4.72,5.65,6.57,7.47,8.36,9.24,10.12,10.99,11.86,12.72,13.58,14.44,,,,,,,
14,2.96,4.24,5.17,6.09,6.99,7.88,8.76,9.64,10.51,11.38,12.24,13.10,13.96,14.82,,,,,,
15,2.48,3.76,4.70,5.61,6.51,7.40,8.28,9.16,10.03,10.90,11.76,12.62,13.48,14.34,15.19,,,,,
16,2.00,3.28,4.22,5.13,6.03,6.92,7.80,8.68,9.55,10.42,11.28,12.15,13.00,13.86,14.71,15.57,,,,
17,1.52,2.80,3.74,4.65,5.55,6.44,7.33,8.20,9.07,9.94,10.81,11.67,12.52,13.38,14.23,15.09,15.94,,,
18,1.04,2.32,3.26,4.17,5.07,5.96,6.85,7.72,8.59,9.46,10.32,11.19,12.04,12.90,13.75,14.61,15.46,16.31,,
19,0.58,1.85,2.78,3.69,4.58,5.47,6.35,7.22,8.09,8.96,9.82,10.68,11.53,12.39,13.24,14.09,14.94,15.78,16.63,
20,0.00,1.11,1.91,2.71,3.51,4.31,5.11,5.91,6.71,7.51,8.31,9.11,9.91,10.71,11.51,12.31,13.11,13.91,14.71,15.51
