i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.32,,,,,,,,,,,,,,,,,,
2,2.32,3.74,,,,,,,,,,,,,,,,,
3,2.32,3.74,5.09,,,,,,,,,,,,,,,,
4,2.32,3.74,5.09,6.39,,,,,,,,,,,,,,,
5,2.32,3.74,5.09,6.39,7.65,,,,,,,,,,,,,,
6,2.32,3.74,5.09,6.39,7.65,8.89,,,,,,,,,,,,,
7,2.32,3.74,5.09,6.39,7.65,8.89,10.11,,,,,,,,,,,,
8,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,,,,,,,,,,,
9,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,,,,,,,,,,
10,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,,,,,,,,,
11,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,,,,,,,,
12,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,16.00,,,,,,,
13,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,16.00,17.15,,,,,,
14,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,16.00,17.15,18.30,,,,,
15,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,16.00,17.15,18.30,19.44,,,,
16,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,16.00,17.15,18.30,19.44,20.58,,,
17,2.32,3.74,5.09,6.39,7.65,8.89,10.11,11.31,12.49,13.67,14.84,16.00,17.15,18.30,19.44,20.58,21.71,,
18,2.32,3.74,5.09,6.39,7.65,8.89,10.10,11.30,12.49,13.67,14.83,15.99,17.15,18.30,19.44,20.57,21.71,22.84,
19,2.11,3.51,4.83,6.10,7.35,8.57,9.77,10.95,12.13,13.29,14.45,15.60,16.75,17.89,19.02,20.15,21.28,22.40,23.52
