i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.69,,,,,,,,,,,,,,,,,,,
2,8.24,9.51,,,,,,,,,,,,,,,,,,
3,7.79,9.06,9.98,,,,,,,,,,,,,,,,,
4,7.33,8.60,9.53,10.44,,,,,,,,,,,,,,,,
5,6.88,8.15,9.08,9.98,10.87,,,,,,,,,,,,,,,
6,6.43,7.70,8.62,9.53,10.42,11.30,,,,,,,,,,,,,,
7,5.97,7.24,8.17,9.07,9.97,10.85,11.73,,,,,,,,,,,,,
8,5.52,6.79,7.72,8.62,9.51,10.40,11.27,12.15,,,,,,,,,,,,
9,5.07,6.34,7.26,8.17,9.06,9.94,10.82,11.69,12.56,,,,,,,,,,,
10,4.61,5.88,6.81,7.71,8.61,9.49,10.37,11.24,12.11,12.97,,,,,,,,,,
11,4.16,5.43,6.36,7.26,8.15,9.04,9.91,10.79,11.65,12.51,13.37,,,,,,,,,
12,3.71,4.98,5.90,6.81,7.70,8.58,9.46,10.33,11.20,12.06,12.92,13.78,,,,,,,,
13,3.25,4.52,5.45,6.35,7.25,8.13,9.01,9.88,10.74,11.61,12.47,13.32,14.18,,,,,,,
14,2.80,4.07,4.99,5.90,6.79,7.68,8.55,9.42,10.29,11.15,12.01,12.87,13.73,14.58,,,,,,
15,2.35,3.62,4.54,5.45,6.34,7.22,8.10,8.97,9.84,10.70,11.56,12.42,13.27,14.12,14.98,,,,,
16,1.89,3.16,4.09,4.99,5.89,6.77,7.65,8.52,9.38,10.25,11.11,11.96,12.82,13.67,14.52,15.37,,,,
17,1.44,2.71,3.63,4.54,5.43,6.32,7.19,8.06,8.93,9.79,10.65,11.51,12.37,13.22,14.07,14.92,15.76,,,
18,0.99,2.25,3.18,4.09,4.98,5.86,6.74,7.61,8.48,9.34,10.20,11.05,11.91,12.76,13.61,14.46,15.31,16.15,,
19,0.55,1.81,2.73,3.63,4.51,5.39,6.27,7.14,8.00,8.86,9.72,10.57,11.43,12.28,13.12,13.97,14.82,15.66,16.51,
20,0.00,1.11,1.91,2.71,3.51,4.31,5.11,5.91,6.71,7.51,8.31,9.11,9.91,10.71,11.51,12.31,13.11,13.91,14.71,15.51
