i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.06,,,,,,,,,,,,,,,,,,
2,2.06,3.47,,,,,,,,,,,,,,,,,
3,2.06,3.47,4.80,,,,,,,,,,,,,,,,
4,2.06,3.47,4.80,6.08,,,,,,,,,,,,,,,
5,2.06,3.47,4.80,6.08,7.32,,,,,,,,,,,,,,
6,2.06,3.47,4.80,6.08,7.32,8.54,,,,,,,,,,,,,
7,2.06,3.47,4.80,6.08,7.32,8.54,9.75,,,,,,,,,,,,
8,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,,,,,,,,,,,
9,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,,,,,,,,,,
10,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,,,,,,,,,
11,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,,,,,,,,
12,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,15.58,,,,,,,
13,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,15.58,16.72,,,,,,
14,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,15.58,16.72,17.86,,,,,
15,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,15.58,16.72,17.86,18.99,,,,
16,2.06,3.47,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,15.58,16.72,17.86,18.99,20.12,,,
17,2.06,3.46,4.80,6.08,7.32,8.54,9.75,10.93,12.11,13.27,14.43,15.58,16.72,17.86,18.99,20.12,21.25,,
18,2.06,3.46,4.80,6.08,7.32,8.54,9.74,10.93,12.10,13.27,14.42,15.57,16.72,17.85,18.99,20.11,21.24,22.36,
19,1.86,3.26,4.57,5.83,7.06,8.27,9.46,10.63,11.80,12.95,14.10,15.24,16.38,17.50,18.63,19.75,20.87,21.98,23.09
