i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.25,,,,,,,,,,,,,,,,,,
2,1.25,2.52,,,,,,,,,,,,,,,,,
3,1.25,2.52,3.72,,,,,,,,,,,,,,,,
4,1.25,2.52,3.72,4.89,,,,,,,,,,,,,,,
5,1.25,2.52,3.72,4.89,6.03,,,,,,,,,,,,,,
6,1.25,2.52,3.72,4.89,6.03,7.16,,,,,,,,,,,,,
7,1.25,2.52,3.72,4.89,6.03,7.16,8.27,,,,,,,,,,,,
8,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,,,,,,,,,,,
9,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,,,,,,,,,,
10,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,,,,,,,,,
11,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,,,,,,,,
12,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,13.76,,,,,,,
13,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,13.76,14.84,,,,,,
14,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,13.76,14.84,15.92,,,,,
15,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,13.76,14.84,15.92,17.00,,,,
16,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,13.76,14.84,15.92,17.00,18.07,,,
17,1.25,2.52,3.72,4.89,6.03,7.16,8.27,9.38,10.48,11.58,12.67,13.76,14.84,15.92,17.00,18.07,19.14,,
18,1.25,2.52,3.72,4.88,6.03,7.15,8.27,9.38,10.48,11.58,12.67,13.75,14.84,15.92,16.99,18.07,19.14,20.21,
19,1.20,2.45,3.64,4.80,5.93,7.05,8.17,9.27,10.37,11.46,12.55,13.63,14.71,15.79,16.86,17.93,19.00,20.08,21.23
