i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.27,,,,,,,,,,,,,,,,,,,
2,8.79,10.44,,,,,,,,,,,,,,,,,,
3,8.31,9.97,10.89,,,,,,,,,,,,,,,,,
4,7.83,9.49,10.41,11.32,,,,,,,,,,,,,,,,
5,7.36,9.01,9.93,10.84,11.73,,,,,,,,,,,,,,,
6,6.88,8.53,9.46,10.36,11.25,12.14,,,,,,,,,,,,,,
7,6.40,8.06,8.98,9.88,10.78,11.66,12.54,,,,,,,,,,,,,
8,5.92,7.58,8.50,9.40,10.30,11.18,12.06,12.93,,,,,,,,,,,,
9,5.45,7.10,8.02,8.93,9.82,10.71,11.58,12.46,13.32,,,,,,,,,,,
10,4.97,6.62,7.54,8.45,9.34,10.23,11.11,11.98,12.85,13.71,,,,,,,,,,
11,4.49,6.15,7.07,7.97,8.87,9.75,10.63,11.50,12.37,13.23,14.10,,,,,,,,,
12,4.01,5.67,6.59,7.49,8.39,9.27,10.15,11.02,11.89,12.76,13.62,14.48,,,,,,,,
13,3.54,5.19,6.11,7.02,7.91,8.79,9.67,10.55,11.41,12.28,13.14,14.00,14.86,,,,,,,
14,3.06,4.71,5.63,6.54,7.43,8.32,9.20,10.07,10.94,11.80,12.66,13.52,14.38,15.23,,,,,,
15,2.58,4.24,5.16,6.06,6.96,7.84,8.72,9.59,10.46,11.32,12.19,13.05,13.90,14.76,15.61,,,,,
16,2.10,3.76,4.68,5.58,6.48,7.36,8.24,9.11,9.98,10.85,11.71,12.57,13.42,14.28,15.13,15.98,,,,
17,1.63,3.28,4.20,5.11,6.00,6.88,7.76,8.64,9.50,10.37,11.23,12.09,12.95,13.80,14.65,15.51,16.36,,,
18,1.15,2.80,3.72,4.63,5.52,6.41,7.28,8.16,9.02,9.89,10.75,11.61,12.47,13.32,14.17,15.03,15.87,16.72,,
19,0.70,2.33,3.24,4.14,5.03,5.91,6.79,7.66,8.52,9.38,10.24,11.10,11.96,12.81,13.66,14.51,15.36,16.20,17.05,
20,0.00,1.50,2.30,3.10,3.90,4.70,5.50,6.30,7.10,7.90,8.70,9.50,10.30,11.10,11.90,12.70,13.50,14.30,15.10,15.90
