i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.60,,,,,,,,,,,,,,,,,,,
2,8.15,9.48,,,,,,,,,,,,,,,,,,
3,7.70,9.04,9.96,,,,,,,,,,,,,,,,,
4,7.26,8.59,9.51,10.41,,,,,,,,,,,,,,,,
5,6.81,8.14,9.06,9.96,10.85,,,,,,,,,,,,,,,
6,6.36,7.69,8.61,9.52,10.41,11.29,,,,,,,,,,,,,,
7,5.91,7.25,8.17,9.07,9.96,10.84,11.71,,,,,,,,,,,,,
8,5.47,6.80,7.72,8.62,9.51,10.39,11.27,12.14,,,,,,,,,,,,
9,5.02,6.35,7.27,8.17,9.06,9.94,10.82,11.69,12.55,,,,,,,,,,,
10,4.57,5.90,6.82,7.73,8.62,9.50,10.37,11.24,12.11,12.97,,,,,,,,,,
11,4.12,5.46,6.38,7.28,8.17,9.05,9.92,10.79,11.66,12.52,13.38,,,,,,,,,
12,3.68,5.01,5.93,6.83,7.72,8.60,9.48,10.35,11.21,12.07,12.93,13.79,,,,,,,,
13,3.23,4.56,5.48,6.38,7.27,8.15,9.03,9.90,10.76,11.62,12.48,13.34,14.19,,,,,,,
14,2.78,4.11,5.03,5.94,6.83,7.71,8.58,9.45,10.32,11.18,12.04,12.89,13.74,14.60,,,,,,
15,2.33,3.66,4.59,5.49,6.38,7.26,8.13,9.00,9.87,10.73,11.59,12.44,13.30,14.15,15.00,,,,,
16,1.89,3.22,4.14,5.04,5.93,6.81,7.69,8.56,9.42,10.28,11.14,12.00,12.85,13.70,14.55,15.40,,,,
17,1.44,2.77,3.69,4.59,5.48,6.36,7.24,8.11,8.97,9.83,10.69,11.55,12.40,13.25,14.10,14.95,15.80,,,
18,0.99,2.32,3.24,4.14,5.03,5.91,6.79,7.66,8.52,9.38,10.24,11.10,11.95,12.80,13.65,14.50,15.35,16.19,,
19,0.56,1.88,2.79,3.69,4.57,5.45,6.32,7.19,8.05,8.91,9.77,10.62,11.47,12.32,13.17,14.02,14.86,15.71,16.55,
20,0.00,1.18,1.98,2.78,3.58,4.38,5.18,5.98,6.78,7.58,8.38,9.18,9.98,10.78,11.58,12.38,13.18,13.98,14.78,15.58
