i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.29,,,,,,,,,,,,,,,,,,
2,2.29,3.69,,,,,,,,,,,,,,,,,
3,2.29,3.69,5.06,,,,,,,,,,,,,,,,
4,2.29,3.69,5.06,6.39,,,,,,,,,,,,,,,
5,2.29,3.69,5.06,6.39,7.68,,,,,,,,,,,,,,
6,2.29,3.69,5.06,6.39,7.68,8.94,,,,,,,,,,,,,
7,2.29,3.69,5.06,6.39,7.68,8.94,10.19,,,,,,,,,,,,
8,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,,,,,,,,,,,
9,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,,,,,,,,,,
10,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,,,,,,,,,
11,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,,,,,,,,
12,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,16.18,,,,,,,
13,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,16.18,17.35,,,,,,
14,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,16.18,17.35,18.51,,,,,
15,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,16.18,17.35,18.51,19.66,,,,
16,2.29,3.69,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,16.18,17.35,18.51,19.66,20.81,,,
17,2.29,3.68,5.06,6.39,7.68,8.94,10.19,11.41,12.62,13.82,15.00,16.18,17.35,18.51,19.66,20.81,21.96,,
18,2.30,3.69,5.06,6.39,7.68,8.94,10.18,11.41,12.62,13.81,15.00,16.17,17.34,18.50,19.66,20.81,21.95,23.09,
19,1.93,3.38,4.74,6.05,7.32,8.56,9.79,11.00,12.19,13.38,14.55,15.71,16.87,18.02,19.17,20.31,21.44,22.58,23.70
