i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.88,,,,,,,,,,,,,,,,,,,
2,4.62,5.33,,,,,,,,,,,,,,,,,,
3,4.36,5.07,5.94,,,,,,,,,,,,,,,,,
4,4.10,4.81,5.68,6.55,,,,,,,,,,,,,,,,
5,3.84,4.55,5.43,6.29,7.14,,,,,,,,,,,,,,,
6,3.58,4.29,5.17,6.03,6.88,7.73,,,,,,,,,,,,,,
7,3.33,4.03,4.91,5.77,6.62,7.47,8.32,,,,,,,,,,,,,
8,3.07,3.78,4.65,5.51,6.37,7.21,8.06,8.90,,,,,,,,,,,,
9,2.81,3.52,4.39,5.25,6.11,6.96,7.80,8.64,9.48,,,,,,,,,,,
10,2.55,3.26,4.13,5.00,5.85,6.70,7.54,8.38,9.22,10.06,,,,,,,,,,
11,2.29,3.00,3.88,4.74,5.59,6.44,7.28,8.12,8.96,9.80,10.63,,,,,,,,,
12,2.03,2.74,3.62,4.48,5.33,6.18,7.02,7.87,8.70,9.54,10.38,11.21,,,,,,,,
13,1.77,2.48,3.36,4.22,5.07,5.92,6.77,7.61,8.45,9.28,10.12,10.95,11.78,,,,,,,
14,1.52,2.22,3.10,3.96,4.82,5.66,6.51,7.35,8.19,9.02,9.86,10.69,11.52,12.35,,,,,,
15,1.26,1.97,2.84,3.70,4.56,5.41,6.25,7.09,7.93,8.77,9.60,10.43,11.26,12.09,12.92,,,,,
16,1.00,1.71,2.58,3.44,4.30,5.15,5.99,6.83,7.67,8.51,9.34,10.17,11.01,11.84,12.66,13.49,,,,
17,0.74,1.45,2.32,3.19,4.04,4.89,5.73,6.57,7.41,8.25,9.08,9.92,10.75,11.58,12.41,13.23,14.06,,,
18,0.48,1.19,2.07,2.93,3.78,4.63,5.47,6.31,7.15,7.99,8.82,9.66,10.49,11.32,12.15,12.98,13.80,14.63,,
19,0.22,0.93,1.80,2.66,3.52,4.36,5.21,6.05,6.88,7.72,8.55,9.38,10.22,11.04,11.87,12.70,13.53,14.35,15.18,
20,0.00,0.61,1.41,2.21,3.01,3.81,4.61,5.41,6.21,7.01,7.81,8.61,9.41,10.21,11.01,11.81,12.61,13.41,14.21,15.01
