i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,5.54,,,,,,,,,,,,,,,,,,,
2,5.25,6.14,,,,,,,,,,,,,,,,,,
3,4.96,5.85,6.73,,,,,,,,,,,,,,,,,
4,4.66,5.56,6.44,7.31,,,,,,,,,,,,,,,,
5,4.37,5.27,6.15,7.02,7.88,,,,,,,,,,,,,,,
6,4.08,4.97,5.86,6.72,7.58,8.44,,,,,,,,,,,,,,
7,3.79,4.68,5.56,6.43,7.29,8.14,8.99,,,,,,,,,,,,,
8,3.49,4.39,5.27,6.14,7.00,7.85,8.70,9.55,,,,,,,,,,,,
9,3.20,4.10,4.98,5.85,6.71,7.56,8.41,9.25,10.10,,,,,,,,,,,
10,2.91,3.80,4.69,5.55,6.41,7.27,8.12,8.96,9.80,10.64,,,,,,,,,,
11,2.61,3.51,4.39,5.26,6.12,6.97,7.82,8.67,9.51,10.35,11.19,,,,,,,,,
12,2.32,3.22,4.10,4.97,5.83,6.68,7.53,8.38,9.22,10.06,10.90,11.73,,,,,,,,
13,2.03,2.93,3.81,4.67,5.53,6.39,7.24,8.08,8.93,9.77,10.60,11.44,12.28,,,,,,,
14,1.74,2.63,3.51,4.38,5.24,6.10,6.94,7.79,8.63,9.47,10.31,11.15,11.98,12.82,,,,,,
15,1.44,2.34,3.22,4.09,4.95,5.80,6.65,7.50,8.34,9.18,10.02,10.86,11.69,12.52,13.36,,,,,
16,1.15,2.05,2.93,3.80,4.66,5.51,6.36,7.20,8.05,8.89,9.73,10.56,11.40,12.23,13.06,13.90,,,,
17,0.86,1.75,2.64,3.50,4.36,5.22,6.07,6.91,7.75,8.60,9.43,10.27,11.11,11.94,12.77,13.60,14.43,,,
18,0.57,1.46,2.34,3.21,4.07,4.92,5.77,6.62,7.46,8.30,9.14,9.98,10.81,11.65,12.48,13.31,14.14,14.97,,
19,0.27,1.17,2.05,2.91,3.77,4.62,5.47,6.31,7.16,7.99,8.83,9.67,10.50,11.34,12.17,13.00,13.83,14.66,15.48,
20,0.00,0.79,1.59,2.39,3.19,3.99,4.79,5.59,6.39,7.19,7.99,8.79,9.59,10.39,11.19,11.99,12.79,13.59,14.39,15.19
