i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.13,,,,,,,,,,,,,,,,,,
2,1.13,2.49,,,,,,,,,,,,,,,,,
3,1.13,2.49,3.73,,,,,,,,,,,,,,,,
4,1.13,2.49,3.73,4.93,,,,,,,,,,,,,,,
5,1.13,2.49,3.73,4.93,6.10,,,,,,,,,,,,,,
6,1.13,2.49,3.73,4.93,6.10,7.25,,,,,,,,,,,,,
7,1.13,2.49,3.73,4.93,6.10,7.25,8.39,,,,,,,,,,,,
8,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,,,,,,,,,,,
9,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,,,,,,,,,,
10,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,,,,,,,,,
11,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,,,,,,,,
12,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,13.96,,,,,,,
13,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,13.96,15.06,,,,,,
14,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,13.96,15.06,16.15,,,,,
15,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,13.96,15.06,16.15,17.25,,,,
16,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,13.96,15.06,16.15,17.25,18.33,,,
17,1.13,2.49,3.73,4.93,6.10,7.25,8.39,9.52,10.64,11.75,12.86,13.96,15.06,16.15,17.25,18.33,19.41,,
18,1.13,2.49,3.73,4.92,6.09,7.25,8.38,9.52,10.63,11.75,12.86,13.96,15.05,16.15,17.24,18.32,19.41,20.49,
19,1.06,2.40,3.63,4.82,5.97,7.12,8.26,9.38,10.49,11.60,12.70,13.80,14.89,15.98,17.07,18.15,19.23,20.31,21.39
