i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.56,,,,,,,,,,,,,,,,,,,
2,8.11,9.30,,,,,,,,,,,,,,,,,,
3,7.66,8.86,9.78,,,,,,,,,,,,,,,,,
4,7.21,8.41,9.33,10.24,,,,,,,,,,,,,,,,
5,6.77,7.96,8.89,9.79,10.69,,,,,,,,,,,,,,,
6,6.32,7.51,8.44,9.34,10.24,11.12,,,,,,,,,,,,,,
7,5.87,7.06,7.99,8.90,9.79,10.67,11.55,,,,,,,,,,,,,
8,5.42,6.62,7.54,8.45,9.34,10.23,11.10,11.97,,,,,,,,,,,,
9,4.98,6.17,7.10,8.00,8.89,9.78,10.65,11.53,12.39,,,,,,,,,,,
10,4.53,5.72,6.65,7.55,8.45,9.33,10.21,11.08,11.94,12.81,,,,,,,,,,
11,4.08,5.27,6.20,7.11,8.00,8.88,9.76,10.63,11.50,12.36,13.22,,,,,,,,,
12,3.63,4.83,5.75,6.66,7.55,8.44,9.31,10.18,11.05,11.91,12.77,13.63,,,,,,,,
13,3.19,4.38,5.31,6.21,7.10,7.99,8.86,9.73,10.60,11.46,12.32,13.18,14.03,,,,,,,
14,2.74,3.93,4.86,5.76,6.66,7.54,8.42,9.29,10.15,11.02,11.88,12.73,13.59,14.44,,,,,,
15,2.29,3.48,4.41,5.32,6.21,7.09,7.97,8.84,9.71,10.57,11.43,12.28,13.14,13.99,14.84,,,,,
16,1.84,3.04,3.96,4.87,5.76,6.65,7.52,8.39,9.26,10.12,10.98,11.84,12.69,13.54,14.39,15.24,,,,
17,1.40,2.59,3.51,4.42,5.31,6.20,7.07,7.94,8.81,9.67,10.53,11.39,12.24,13.09,13.94,14.79,15.64,,,
18,0.95,2.14,3.07,3.97,4.87,5.75,6.62,7.50,8.36,9.22,10.08,10.94,11.79,12.64,13.49,14.34,15.19,16.04,,
19,0.51,1.70,2.62,3.52,4.41,5.29,6.16,7.03,7.89,8.75,9.61,10.46,11.32,12.17,13.01,13.86,14.71,15.55,16.39,
20,0.00,1.03,1.83,2.63,3.43,4.23,5.03,5.83,6.63,7.43,8.23,9.03,9.83,10.63,11.43,12.23,13.03,13.83,14.63,15.43
