i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.16,,,,,,,,,,,,,,,,,,,
2,6.78,7.81,,,,,,,,,,,,,,,,,,
3,6.40,7.44,8.34,,,,,,,,,,,,,,,,,
4,6.03,7.06,7.97,8.85,,,,,,,,,,,,,,,,
5,5.65,6.68,7.59,8.48,9.35,,,,,,,,,,,,,,,
6,5.27,6.31,7.21,8.10,8.98,9.84,,,,,,,,,,,,,,
7,4.90,5.93,6.84,7.72,8.60,9.47,10.33,,,,,,,,,,,,,
8,4.52,5.55,6.46,7.35,8.22,9.09,9.95,10.81,,,,,,,,,,,,
9,4.14,5.18,6.08,6.97,7.85,8.71,9.58,10.44,11.29,,,,,,,,,,,
10,3.77,4.80,5.71,6.59,7.47,8.34,9.20,10.06,10.91,11.76,,,,,,,,,,
11,3.39,4.42,5.33,6.22,7.09,7.96,8.82,9.68,10.54,11.39,12.24,,,,,,,,,
12,3.01,4.05,4.95,5.84,6.72,7.58,8.45,9.31,10.16,11.01,11.86,12.71,,,,,,,,
13,2.64,3.67,4.58,5.46,6.34,7.21,8.07,8.93,9.78,10.64,11.48,12.33,13.18,,,,,,,
14,2.26,3.30,4.20,5.09,5.96,6.83,7.69,8.55,9.41,10.26,11.11,11.95,12.80,13.64,,,,,,
15,1.88,2.92,3.82,4.71,5.59,6.46,7.32,8.18,9.03,9.88,10.73,11.58,12.42,13.27,14.11,,,,,
16,1.51,2.54,3.45,4.33,5.21,6.08,6.94,7.80,8.65,9.51,10.35,11.20,12.05,12.89,13.73,14.57,,,,
17,1.13,2.17,3.07,3.96,4.83,5.70,6.56,7.42,8.28,9.13,9.98,10.82,11.67,12.51,13.35,14.19,15.03,,,
18,0.76,1.79,2.69,3.58,4.46,5.32,6.19,7.05,7.90,8.75,9.60,10.45,11.29,12.13,12.98,13.82,14.65,15.49,,
19,0.38,1.41,2.31,3.20,4.07,4.94,5.80,6.65,7.50,8.35,9.20,10.05,10.89,11.73,12.57,13.41,14.25,15.09,15.92,
20,0.00,0.90,1.70,2.50,3.30,4.10,4.90,5.70,6.50,7.30,8.10,8.90,9.70,10.50,11.30,12.10,12.90,13.70,14.50,15.30
