i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.77,,,,,,,,,,,,,,,,,,,
2,8.31,9.76,,,,,,,,,,,,,,,,,,
3,7.86,9.31,10.23,,,,,,,,,,,,,,,,,
4,7.40,8.85,9.77,10.67,,,,,,,,,,,,,,,,
5,6.95,8.40,9.32,10.22,11.11,,,,,,,,,,,,,,,
6,6.49,7.94,8.86,9.77,10.65,11.54,,,,,,,,,,,,,,
7,6.04,7.49,8.41,9.31,10.20,11.08,11.96,,,,,,,,,,,,,
8,5.59,7.03,7.95,8.86,9.75,10.63,11.50,12.37,,,,,,,,,,,,
9,5.13,6.58,7.50,8.40,9.29,10.17,11.05,11.92,12.78,,,,,,,,,,,
10,4.68,6.13,7.04,7.95,8.84,9.72,10.59,11.46,12.33,13.19,,,,,,,,,,
11,4.22,5.67,6.59,7.49,8.38,9.26,10.14,11.01,11.87,12.74,13.59,,,,,,,,,
12,3.77,5.22,6.14,7.04,7.93,8.81,9.68,10.55,11.42,12.28,13.14,14.00,,,,,,,,
13,3.31,4.76,5.68,6.58,7.47,8.35,9.23,10.10,10.96,11.83,12.69,13.54,14.40,,,,,,,
14,2.86,4.31,5.23,6.13,7.02,7.90,8.77,9.64,10.51,11.37,12.23,13.09,13.94,14.79,,,,,,
15,2.40,3.85,4.77,5.67,6.56,7.44,8.32,9.19,10.05,10.92,11.78,12.63,13.49,14.34,15.19,,,,,
16,1.95,3.40,4.32,5.22,6.11,6.99,7.87,8.73,9.60,10.46,11.32,12.18,13.03,13.88,14.73,15.58,,,,
17,1.49,2.94,3.86,4.76,5.65,6.54,7.41,8.28,9.15,10.01,10.87,11.72,12.58,13.43,14.28,15.13,15.97,,,
18,1.04,2.49,3.41,4.31,5.20,6.08,6.95,7.82,8.69,9.55,10.41,11.27,12.12,12.97,13.82,14.67,15.52,16.36,,
19,0.61,2.04,2.95,3.85,4.73,5.61,6.48,7.35,8.21,9.07,9.93,10.78,11.63,12.48,13.33,14.18,15.03,15.87,16.71,
20,0.00,1.30,2.10,2.90,3.70,4.50,5.30,6.10,6.90,7.70,8.50,9.30,10.10,10.90,11.70,12.50,13.30,14.10,14.90,15.70
