i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.33,,,,,,,,,,,,,,,,,,,
2,8.85,10.63,,,,,,,,,,,,,,,,,,
3,8.37,10.15,11.07,,,,,,,,,,,,,,,,,
4,7.89,9.67,10.59,11.49,,,,,,,,,,,,,,,,
5,7.41,9.19,10.11,11.01,11.90,,,,,,,,,,,,,,,
6,6.93,8.71,9.63,10.53,11.42,12.31,,,,,,,,,,,,,,
7,6.45,8.23,9.15,10.05,10.94,11.83,12.71,,,,,,,,,,,,,
8,5.97,7.75,8.67,9.57,10.46,11.35,12.23,13.10,,,,,,,,,,,,
9,5.49,7.27,8.19,9.09,9.98,10.87,11.75,12.62,13.49,,,,,,,,,,,
10,5.01,6.79,7.71,8.61,9.50,10.39,11.27,12.14,13.01,13.87,,,,,,,,,,
11,4.53,6.31,7.23,8.13,9.02,9.91,10.79,11.66,12.53,13.39,14.25,,,,,,,,,
12,4.05,5.83,6.75,7.65,8.55,9.43,10.31,11.18,12.05,12.91,13.77,14.63,,,,,,,,
13,3.57,5.35,6.27,7.17,8.07,8.95,9.83,10.70,11.57,12.43,13.30,14.15,15.01,,,,,,,
14,3.10,4.87,5.79,6.69,7.59,8.47,9.35,10.22,11.09,11.95,12.82,13.67,14.53,15.39,,,,,,
15,2.62,4.39,5.31,6.21,7.11,7.99,8.87,9.74,10.61,11.47,12.34,13.20,14.05,14.91,15.76,,,,,
16,2.14,3.91,4.83,5.73,6.63,7.51,8.39,9.26,10.13,10.99,11.86,12.72,13.57,14.43,15.28,16.13,,,,
17,1.66,3.43,4.35,5.25,6.15,7.03,7.91,8.78,9.65,10.51,11.38,12.24,13.09,13.95,14.80,15.65,16.50,,,
18,1.18,2.95,3.87,4.77,5.67,6.55,7.43,8.30,9.17,10.03,10.89,11.75,12.61,13.47,14.32,15.17,16.02,16.87,,
19,0.73,2.48,3.39,4.29,5.17,6.05,6.93,7.80,8.66,9.52,10.38,11.24,12.10,12.95,13.80,14.65,15.50,16.34,17.19,
20,0.00,1.63,2.43,3.23,4.03,4.83,5.63,6.43,7.23,8.03,8.83,9.63,10.43,11.23,12.03,12.83,13.63,14.43,15.23,16.03
