i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.38,,,,,,,,,,,,,,,,,,,
2,7.95,9.36,,,,,,,,,,,,,,,,,,
3,7.51,8.92,9.83,,,,,,,,,,,,,,,,,
4,7.08,8.48,9.40,10.30,,,,,,,,,,,,,,,,
5,6.64,8.05,8.96,9.86,10.75,,,,,,,,,,,,,,,
6,6.21,7.61,8.53,9.42,10.31,11.19,,,,,,,,,,,,,,
7,5.77,7.18,8.09,8.99,9.87,10.75,11.62,,,,,,,,,,,,,
8,5.33,6.74,7.66,8.55,9.44,10.32,11.19,12.05,,,,,,,,,,,,
9,4.90,6.31,7.22,8.12,9.00,9.88,10.75,11.62,12.48,,,,,,,,,,,
10,4.46,5.87,6.79,7.68,8.57,9.45,10.32,11.18,12.05,12.90,,,,,,,,,,
11,4.03,5.44,6.35,7.25,8.13,9.01,9.88,10.75,11.61,12.47,13.32,,,,,,,,,
12,3.59,5.00,5.92,6.81,7.70,8.57,9.45,10.31,11.17,12.03,12.89,13.74,,,,,,,,
13,3.16,4.57,5.48,6.38,7.26,8.14,9.01,9.88,10.74,11.60,12.45,13.31,14.16,,,,,,,
14,2.72,4.13,5.04,5.94,6.83,7.70,8.57,9.44,10.30,11.16,12.02,12.87,13.72,14.57,,,,,,
15,2.29,3.69,4.61,5.51,6.39,7.27,8.14,9.01,9.87,10.73,11.58,12.44,13.29,14.14,14.99,,,,,
16,1.85,3.26,4.17,5.07,5.96,6.83,7.70,8.57,9.43,10.29,11.15,12.00,12.85,13.70,14.55,15.40,,,,
17,1.42,2.82,3.74,4.63,5.52,6.40,7.27,8.13,9.00,9.86,10.71,11.57,12.42,13.27,14.11,14.96,15.81,,,
18,0.98,2.39,3.30,4.20,5.08,5.96,6.83,7.70,8.56,9.42,10.27,11.13,11.98,12.83,13.68,14.52,15.37,16.21,,
19,0.57,1.96,2.86,3.76,4.64,5.51,6.38,7.24,8.10,8.96,9.81,10.67,11.52,12.36,13.21,14.05,14.90,15.74,16.58,
20,0.00,1.26,2.06,2.86,3.66,4.46,5.26,6.06,6.86,7.66,8.46,9.26,10.06,10.86,11.66,12.46,13.26,14.06,14.86,15.66
