i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.33,,,,,,,,,,,,,,,,,,
2,2.33,3.72,,,,,,,,,,,,,,,,,
3,2.33,3.72,5.11,,,,,,,,,,,,,,,,
4,2.33,3.72,5.11,6.45,,,,,,,,,,,,,,,
5,2.33,3.72,5.11,6.45,7.75,,,,,,,,,,,,,,
6,2.33,3.72,5.11,6.45,7.75,9.02,,,,,,,,,,,,,
7,2.33,3.72,5.11,6.45,7.75,9.02,10.27,,,,,,,,,,,,
8,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,,,,,,,,,,,
9,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,,,,,,,,,,
10,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,,,,,,,,,
11,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.11,,,,,,,,
12,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.11,16.29,,,,,,,
13,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.11,16.29,17.46,,,,,,
14,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.11,16.29,17.46,18.63,,,,,
15,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.11,16.29,17.46,18.63,19.79,,,,
16,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.10,16.29,17.46,18.63,19.79,20.94,,,
17,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.10,16.29,17.46,18.63,19.79,20.94,22.09,,
18,2.33,3.72,5.11,6.45,7.75,9.02,10.27,11.49,12.71,13.91,15.10,16.28,17.45,18.62,19.78,20.94,22.09,23.23,
19,1.93,3.39,4.77,6.08,7.37,8.62,9.85,11.06,12.26,13.45,14.63,15.80,16.96,18.12,19.27,20.41,21.55,22.69,23.82
