i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.09,,,,,,,,,,,,,,,,,,,
2,8.62,9.99,,,,,,,,,,,,,,,,,,
3,8.15,9.52,10.45,,,,,,,,,,,,,,,,,
4,7.67,9.05,9.98,10.88,,,,,,,,,,,,,,,,
5,7.20,8.57,9.50,10.41,11.31,,,,,,,,,,,,,,,
6,6.73,8.10,9.03,9.94,10.84,11.72,,,,,,,,,,,,,,
7,6.26,7.63,8.56,9.47,10.36,11.25,12.13,,,,,,,,,,,,,
8,5.78,7.16,8.09,9.00,9.89,10.78,11.66,12.53,,,,,,,,,,,,
9,5.31,6.68,7.61,8.52,9.42,10.31,11.19,12.06,12.93,,,,,,,,,,,
10,4.84,6.21,7.14,8.05,8.95,9.83,10.71,11.59,12.46,13.32,,,,,,,,,,
11,4.37,5.74,6.67,7.58,8.47,9.36,10.24,11.12,11.98,12.85,13.71,,,,,,,,,
12,3.89,5.27,6.20,7.11,8.00,8.89,9.77,10.64,11.51,12.38,13.24,14.10,,,,,,,,
13,3.42,4.80,5.72,6.63,7.53,8.42,9.30,10.17,11.04,11.91,12.77,13.63,14.48,,,,,,,
14,2.95,4.32,5.25,6.16,7.06,7.94,8.82,9.70,10.57,11.43,12.30,13.16,14.01,14.87,,,,,,
15,2.48,3.85,4.78,5.69,6.59,7.47,8.35,9.23,10.10,10.96,11.82,12.68,13.54,14.39,15.25,,,,,
16,2.01,3.38,4.31,5.22,6.11,7.00,7.88,8.75,9.62,10.49,11.35,12.21,13.07,13.92,14.78,15.63,,,,
17,1.53,2.91,3.84,4.74,5.64,6.53,7.41,8.28,9.15,10.02,10.88,11.74,12.60,13.45,14.30,15.15,16.00,,,
18,1.06,2.43,3.36,4.27,5.17,6.05,6.93,7.81,8.68,9.54,10.40,11.26,12.12,12.98,13.83,14.68,15.53,16.38,,
19,0.61,1.97,2.89,3.79,4.68,5.57,6.44,7.31,8.18,9.04,9.90,10.76,11.62,12.47,13.32,14.17,15.02,15.86,16.71,
20,0.00,1.21,2.01,2.81,3.61,4.41,5.21,6.01,6.81,7.61,8.41,9.21,10.01,10.81,11.61,12.41,13.21,14.01,14.81,15.61
