i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,9.29,,,,,,,,,,,,,,,,,,,
2,8.81,10.40,,,,,,,,,,,,,,,,,,
3,8.33,9.92,10.84,,,,,,,,,,,,,,,,,
4,7.85,9.44,10.36,11.27,,,,,,,,,,,,,,,,
5,7.37,8.96,9.88,10.79,11.69,,,,,,,,,,,,,,,
6,6.89,8.48,9.40,10.31,11.21,12.09,,,,,,,,,,,,,,
7,6.41,8.00,8.92,9.83,10.73,11.61,12.49,,,,,,,,,,,,,
8,5.94,7.52,8.44,9.35,10.25,11.13,12.01,12.89,,,,,,,,,,,,
9,5.46,7.04,7.97,8.87,9.77,10.65,11.53,12.41,13.28,,,,,,,,,,,
10,4.98,6.56,7.49,8.39,9.29,10.17,11.05,11.93,12.80,13.66,,,,,,,,,,
11,4.50,6.08,7.01,7.91,8.81,9.69,10.57,11.45,12.32,13.18,14.04,,,,,,,,,
12,4.02,5.60,6.53,7.43,8.33,9.21,10.09,10.97,11.84,12.70,13.56,14.42,,,,,,,,
13,3.54,5.12,6.05,6.95,7.85,8.73,9.61,10.49,11.36,12.22,13.08,13.94,14.80,,,,,,,
14,3.06,4.64,5.57,6.47,7.37,8.25,9.13,10.01,10.88,11.74,12.61,13.46,14.32,15.18,,,,,,
15,2.58,4.16,5.09,5.99,6.89,7.77,8.65,9.53,10.40,11.26,12.13,12.99,13.84,14.70,15.55,,,,,
16,2.10,3.68,4.61,5.51,6.41,7.30,8.17,9.05,9.92,10.78,11.65,12.51,13.36,14.22,15.07,15.92,,,,
17,1.62,3.20,4.13,5.03,5.93,6.82,7.69,8.57,9.44,10.30,11.17,12.03,12.88,13.74,14.59,15.44,16.29,,,
18,1.14,2.72,3.65,4.55,5.45,6.33,7.21,8.09,8.96,9.82,10.68,11.54,12.40,13.26,14.11,14.96,15.81,16.66,,
19,0.69,2.25,3.17,4.07,4.96,5.84,6.71,7.58,8.45,9.31,10.17,11.03,11.89,12.74,13.59,14.44,15.29,16.14,16.98,
20,0.00,1.43,2.23,3.03,3.83,4.63,5.43,6.23,7.03,7.83,8.63,9.43,10.23,11.03,11.83,12.63,13.43,14.23,15.03,15.83
