i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.17,,,,,,,,,,,,,,,,,,
2,1.17,2.51,,,,,,,,,,,,,,,,,
3,1.17,2.51,3.74,,,,,,,,,,,,,,,,
4,1.17,2.51,3.74,4.93,,,,,,,,,,,,,,,
5,1.17,2.51,3.74,4.93,6.09,,,,,,,,,,,,,,
6,1.17,2.51,3.74,4.93,6.09,7.24,,,,,,,,,,,,,
7,1.17,2.51,3.74,4.93,6.09,7.24,8.37,,,,,,,,,,,,
8,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,,,,,,,,,,,
9,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,,,,,,,,,,
10,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,,,,,,,,,
11,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,,,,,,,,
12,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,13.92,,,,,,,
13,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,13.92,15.01,,,,,,
14,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,13.92,15.01,16.10,,,,,
15,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,13.92,15.01,16.10,17.19,,,,
16,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,13.92,15.01,16.10,17.19,18.27,,,
17,1.17,2.51,3.74,4.93,6.09,7.24,8.37,9.49,10.61,11.72,12.82,13.92,15.01,16.10,17.19,18.27,19.35,,
18,1.17,2.51,3.74,4.92,6.09,7.23,8.37,9.49,10.60,11.71,12.82,13.91,15.01,16.10,17.19,18.27,19.35,20.43,
19,1.11,2.42,3.64,4.82,5.97,7.11,8.24,9.36,10.47,11.57,12.67,13.76,14.85,15.94,17.02,18.10,19.18,20.26,21.33
