i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.58,,,,,,,,,,,,,,,,,,,
2,8.13,9.13,,,,,,,,,,,,,,,,,,
3,7.67,8.67,9.61,,,,,,,,,,,,,,,,,
4,7.22,8.22,9.16,10.07,,,,,,,,,,,,,,,,
5,6.76,7.76,8.70,9.62,10.52,,,,,,,,,,,,,,,
6,6.31,7.31,8.25,9.17,10.07,10.96,,,,,,,,,,,,,,
7,5.86,6.85,7.79,8.71,9.61,10.50,11.38,,,,,,,,,,,,,
8,5.40,6.40,7.34,8.26,9.16,10.05,10.93,11.81,,,,,,,,,,,,
9,4.95,5.94,6.88,7.80,8.70,9.59,10.48,11.35,12.22,,,,,,,,,,,
10,4.49,5.49,6.43,7.35,8.25,9.14,10.02,10.90,11.77,12.63,,,,,,,,,,
11,4.04,5.03,5.97,6.89,7.79,8.68,9.57,10.44,11.31,12.18,13.04,,,,,,,,,
12,3.58,4.58,5.52,6.44,7.34,8.23,9.11,9.99,10.86,11.72,12.58,13.44,,,,,,,,
13,3.13,4.12,5.07,5.98,6.88,7.78,8.66,9.53,10.40,11.27,12.13,12.99,13.85,,,,,,,
14,2.67,3.67,4.61,5.53,6.43,7.32,8.20,9.08,9.95,10.81,11.68,12.53,13.39,14.25,,,,,,
15,2.22,3.21,4.16,5.07,5.98,6.87,7.75,8.62,9.49,10.36,11.22,12.08,12.94,13.79,14.64,,,,,
16,1.76,2.76,3.70,4.62,5.52,6.41,7.29,8.17,9.04,9.90,10.77,11.63,12.48,13.34,14.19,15.04,,,,
17,1.31,2.31,3.25,4.16,5.07,5.96,6.84,7.71,8.58,9.45,10.31,11.17,12.03,12.88,13.73,14.58,15.43,,,
18,0.85,1.85,2.79,3.71,4.61,5.50,6.38,7.26,8.13,8.99,9.86,10.71,11.57,12.42,13.28,14.13,14.98,15.82,,
19,0.40,1.39,2.34,3.25,4.15,5.03,5.91,6.78,7.65,8.52,9.37,10.23,11.09,11.94,12.79,13.64,14.48,15.33,16.17,
20,0.00,0.80,1.60,2.40,3.20,4.00,4.80,5.60,6.40,7.20,8.00,8.80,9.60,10.40,11.20,12.00,12.80,13.60,14.40,15.20
