i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.23,,,,,,,,,,,,,,,,,,,
2,6.85,7.93,,,,,,,,,,,,,,,,,,
3,6.47,7.55,8.46,,,,,,,,,,,,,,,,,
4,6.09,7.17,8.08,8.97,,,,,,,,,,,,,,,,
5,5.71,6.79,7.70,8.59,9.46,,,,,,,,,,,,,,,
6,5.33,6.41,7.32,8.21,9.08,9.95,,,,,,,,,,,,,,
7,4.95,6.03,6.94,7.83,8.70,9.57,10.43,,,,,,,,,,,,,
8,4.57,5.66,6.56,7.45,8.32,9.19,10.05,10.91,,,,,,,,,,,,
9,4.19,5.28,6.18,7.07,7.94,8.81,9.67,10.53,11.39,,,,,,,,,,,
10,3.81,4.90,5.80,6.69,7.56,8.43,9.29,10.15,11.01,11.86,,,,,,,,,,
11,3.43,4.52,5.42,6.31,7.18,8.05,8.91,9.77,10.63,11.48,12.33,,,,,,,,,
12,3.05,4.14,5.04,5.93,6.80,7.67,8.53,9.39,10.25,11.10,11.95,12.80,,,,,,,,
13,2.67,3.76,4.66,5.55,6.42,7.29,8.16,9.01,9.87,10.72,11.57,12.42,13.26,,,,,,,
14,2.29,3.38,4.28,5.17,6.04,6.91,7.78,8.63,9.49,10.34,11.19,12.04,12.88,13.72,,,,,,
15,1.91,3.00,3.90,4.79,5.66,6.53,7.40,8.25,9.11,9.96,10.81,11.66,12.50,13.34,14.19,,,,,
16,1.53,2.62,3.52,4.41,5.28,6.15,7.02,7.87,8.73,9.58,10.43,11.28,12.12,12.96,13.81,14.65,,,,
17,1.15,2.24,3.14,4.03,4.91,5.77,6.64,7.49,8.35,9.20,10.05,10.90,11.74,12.58,13.43,14.27,15.11,,,
18,0.77,1.86,2.76,3.65,4.52,5.39,6.26,7.11,7.97,8.82,9.67,10.52,11.36,12.20,13.05,13.89,14.72,15.56,,
19,0.41,1.48,2.38,3.26,4.13,5.00,5.86,6.72,7.57,8.42,9.27,10.11,10.96,11.80,12.64,13.48,14.32,15.15,15.99,
20,0.00,0.95,1.75,2.55,3.35,4.15,4.95,5.75,6.55,7.35,8.15,8.95,9.75,10.55,11.35,12.15,12.95,13.75,14.55,15.35
