i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.10,,,,,,,,,,,,,,,,,,
2,2.10,3.56,,,,,,,,,,,,,,,,,
3,2.10,3.56,4.96,,,,,,,,,,,,,,,,
4,2.10,3.56,4.96,6.32,,,,,,,,,,,,,,,
5,2.10,3.56,4.96,6.32,7.64,,,,,,,,,,,,,,
6,2.10,3.56,4.96,6.32,7.64,8.95,,,,,,,,,,,,,
7,2.10,3.56,4.96,6.32,7.64,8.95,10.21,,,,,,,,,,,,
8,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,,,,,,,,,,,
9,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,,,,,,,,,,
10,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,,,,,,,,,
11,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,15.11,,,,,,,,
12,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,15.11,16.30,,,,,,,
13,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,15.11,16.30,17.48,,,,,,
14,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,15.11,16.30,17.48,18.66,,,,,
15,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,15.11,16.30,17.48,18.66,19.84,,,,
16,2.10,3.56,4.96,6.32,7.64,8.95,10.21,11.46,12.69,13.90,15.11,16.30,17.48,18.66,19.84,21.00,,,
17,2.10,3.56,4.96,6.32,7.64,8.94,10.21,11.46,12.69,13.90,15.11,16.30,17.48,18.66,19.82,21.00,22.16,,
18,2.11,3.56,4.96,6.32,7.64,8.94,10.21,11.45,12.68,13.90,15.10,16.30,17.48,18.66,19.82,20.98,22.14,23.30,
19,1.70,3.17,4.58,5.93,7.24,8.51,9.76,10.99,12.20,13.40,14.59,15.78,16.95,18.11,19.27,20.41,21.57,22.70,23.84
