i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,8.74,,,,,,,,,,,,,,,,,,,
2,8.28,9.32,,,,,,,,,,,,,,,,,,
3,7.82,8.86,9.80,,,,,,,,,,,,,,,,,
4,7.36,8.40,9.34,10.26,,,,,,,,,,,,,,,,
5,6.90,7.93,8.88,9.79,10.70,,,,,,,,,,,,,,,
6,6.44,7.47,8.41,9.33,10.24,11.13,,,,,,,,,,,,,,
7,5.97,7.01,7.95,8.87,9.77,10.66,11.55,,,,,,,,,,,,,
8,5.51,6.55,7.49,8.41,9.31,10.20,11.09,11.96,,,,,,,,,,,,
9,5.05,6.09,7.03,7.95,8.85,9.74,10.62,11.50,12.37,,,,,,,,,,,
10,4.59,5.63,6.57,7.49,8.39,9.28,10.16,11.04,11.91,12.78,,,,,,,,,,
11,4.13,5.17,6.11,7.03,7.93,8.82,9.70,10.58,11.45,12.32,13.18,,,,,,,,,
12,3.67,4.70,5.65,6.56,7.47,8.36,9.24,10.12,10.99,11.85,12.72,13.58,,,,,,,,
13,3.21,4.24,5.18,6.10,7.01,7.90,8.78,9.65,10.53,11.39,12.26,13.12,13.97,,,,,,,
14,2.74,3.78,4.72,5.64,6.54,7.43,8.32,9.19,10.06,10.93,11.79,12.65,13.51,14.37,,,,,,
15,2.28,3.32,4.26,5.18,6.08,6.97,7.86,8.73,9.60,10.47,11.33,12.19,13.05,13.90,14.76,,,,,
16,1.82,2.86,3.80,4.72,5.62,6.51,7.39,8.27,9.14,10.01,10.87,11.73,12.59,13.44,14.30,15.15,,,,
17,1.36,2.40,3.34,4.26,5.16,6.05,6.93,7.81,8.68,9.55,10.41,11.27,12.13,12.98,13.83,14.68,15.53,,,
18,0.90,1.94,2.88,3.79,4.70,5.59,6.47,7.35,8.22,9.08,9.95,10.81,11.66,12.52,13.37,14.22,15.07,15.92,,
19,0.43,1.47,2.41,3.33,4.23,5.11,5.99,6.87,7.73,8.60,9.46,10.32,11.17,12.02,12.87,13.72,14.57,15.42,16.26,
20,0.00,0.85,1.65,2.45,3.25,4.05,4.85,5.65,6.45,7.25,8.05,8.85,9.65,10.45,11.25,12.05,12.85,13.65,14.45,15.25
