i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,7.90,,,,,,,,,,,,,,,,,,,
2,7.48,8.47,,,,,,,,,,,,,,,,,,
3,7.06,8.05,8.97,,,,,,,,,,,,,,,,,
4,6.64,7.63,8.55,9.46,,,,,,,,,,,,,,,,
5,6.23,7.21,8.14,9.04,9.93,,,,,,,,,,,,,,,
6,5.81,6.80,7.72,8.62,9.51,10.39,,,,,,,,,,,,,,
7,5.39,6.38,7.30,8.20,9.09,9.97,10.85,,,,,,,,,,,,,
8,4.98,5.96,6.88,7.79,8.68,9.56,10.43,11.30,,,,,,,,,,,,
9,4.56,5.54,6.47,7.37,8.26,9.14,10.01,10.88,11.74,,,,,,,,,,,
10,4.14,5.13,6.05,6.95,7.84,8.72,9.59,10.46,11.32,12.18,,,,,,,,,,
11,3.72,4.71,5.63,6.54,7.42,8.30,9.18,10.04,10.91,11.77,12.62,,,,,,,,,
12,3.31,4.29,5.22,6.12,7.01,7.89,8.76,9.63,10.49,11.35,12.20,13.06,,,,,,,,
13,2.89,3.87,4.80,5.70,6.59,7.47,8.34,9.21,10.07,10.93,11.79,12.64,13.49,,,,,,,
14,2.47,3.46,4.38,5.28,6.17,7.05,7.93,8.79,9.66,10.51,11.37,12.22,13.07,13.92,,,,,,
15,2.05,3.04,3.96,4.87,5.76,6.64,7.51,8.38,9.24,10.10,10.95,11.81,12.66,13.50,14.35,,,,,
16,1.64,2.62,3.55,4.45,5.34,6.22,7.09,7.96,8.82,9.68,10.54,11.39,12.24,13.09,13.93,14.78,,,,
17,1.22,2.21,3.13,4.03,4.92,5.80,6.67,7.54,8.40,9.26,10.12,10.97,11.82,12.67,13.52,14.36,15.21,,,
18,0.80,1.79,2.71,3.61,4.50,5.38,6.25,7.12,7.98,8.84,9.70,10.55,11.40,12.25,13.10,13.94,14.79,15.63,,
19,0.38,1.37,2.29,3.19,4.08,4.95,5.82,6.69,7.55,8.40,9.26,10.11,10.96,11.81,12.65,13.50,14.34,15.18,16.02,
20,0.00,0.82,1.62,2.42,3.22,4.02,4.82,5.62,6.42,7.22,8.02,8.82,9.62,10.42,11.22,12.02,12.82,13.62,14.42,15.22
