i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.52,,,,,,,,,,,,,,,,,,
2,2.52,3.96,,,,,,,,,,,,,,,,,
3,2.52,3.96,5.33,,,,,,,,,,,,,,,,
4,2.52,3.96,5.33,6.65,,,,,,,,,,,,,,,
5,2.52,3.96,5.33,6.65,7.93,,,,,,,,,,,,,,
6,2.52,3.96,5.33,6.65,7.93,9.19,,,,,,,,,,,,,
7,2.52,3.96,5.33,6.65,7.93,9.19,10.42,,,,,,,,,,,,
8,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,,,,,,,,,,,
9,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,,,,,,,,,,
10,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,,,,,,,,,
11,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,,,,,,,,
12,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,16.39,,,,,,,
13,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,16.39,17.56,,,,,,
14,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,16.39,17.56,18.72,,,,,
15,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,16.39,17.56,18.72,19.88,,,,
16,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,16.39,17.56,18.72,19.88,21.02,,,
17,2.52,3.96,5.33,6.65,7.93,9.19,10.42,11.64,12.84,14.04,15.22,16.39,17.56,18.72,19.87,21.02,22.17,,
18,2.53,3.96,5.33,6.65,7.93,9.19,10.42,11.63,12.84,14.03,15.21,16.39,17.56,18.71,19.87,21.02,22.16,23.30,
19,2.25,3.67,5.01,6.31,7.57,8.81,10.02,11.22,12.42,13.60,14.77,15.93,17.09,18.24,19.38,20.52,21.65,22.78,23.91
