i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,1.22,,,,,,,,,,,,,,,,,,
2,1.22,2.55,,,,,,,,,,,,,,,,,
3,1.22,2.55,3.78,,,,,,,,,,,,,,,,
4,1.22,2.55,3.78,4.96,,,,,,,,,,,,,,,
5,1.22,2.55,3.78,4.96,6.13,,,,,,,,,,,,,,
6,1.22,2.55,3.78,4.96,6.13,7.28,,,,,,,,,,,,,
7,1.22,2.55,3.78,4.96,6.13,7.28,8.41,,,,,,,,,,,,
8,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,,,,,,,,,,,
9,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,,,,,,,,,,
10,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,,,,,,,,,
11,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,,,,,,,,
12,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,13.96,,,,,,,
13,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,13.96,15.06,,,,,,
14,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,13.96,15.06,16.15,,,,,
15,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,13.96,15.06,16.15,17.23,,,,
16,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,13.96,15.06,16.15,17.23,18.32,,,
17,1.22,2.55,3.78,4.96,6.13,7.28,8.41,9.54,10.65,11.77,12.87,13.96,15.06,16.15,17.23,18.32,19.41,,
18,1.22,2.54,3.77,4.96,6.13,7.28,8.41,9.54,10.65,11.76,12.86,13.96,15.05,16.14,17.23,18.32,19.40,20.48,
19,1.15,2.46,3.68,4.86,6.01,7.16,8.28,9.40,10.51,11.62,12.71,13.80,14.89,15.98,17.07,18.15,19.23,20.30,21.38
