i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.21,,,,,,,,,,,,,,,,,,
2,2.21,3.64,,,,,,,,,,,,,,,,,
3,2.21,3.64,4.98,,,,,,,,,,,,,,,,
4,2.21,3.64,4.98,6.26,,,,,,,,,,,,,,,
5,2.21,3.64,4.98,6.26,7.51,,,,,,,,,,,,,,
6,2.21,3.64,4.98,6.26,7.51,8.73,,,,,,,,,,,,,
7,2.21,3.64,4.98,6.26,7.51,8.73,9.94,,,,,,,,,,,,
8,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,,,,,,,,,,,
9,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,,,,,,,,,,
10,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,,,,,,,,,
11,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,,,,,,,,
12,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,15.79,,,,,,,
13,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,15.79,16.93,,,,,,
14,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,15.79,16.93,18.07,,,,,
15,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,15.79,16.93,18.07,19.21,,,,
16,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,15.79,16.93,18.07,19.21,20.34,,,
17,2.21,3.64,4.98,6.26,7.51,8.73,9.94,11.13,12.30,13.47,14.63,15.78,16.93,18.07,19.21,20.34,21.46,,
18,2.22,3.63,4.97,6.26,7.50,8.73,9.93,11.12,12.30,13.47,14.63,15.78,16.92,18.06,19.20,20.33,21.46,22.58,
19,2.04,3.43,4.74,6.00,7.23,8.44,9.63,10.81,11.97,13.13,14.28,15.43,16.56,17.70,18.82,19.95,21.07,22.18,23.29
