i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,3.15,,,,,,,,,,,,,,,,,,
2,3.15,4.60,,,,,,,,,,,,,,,,,
3,3.15,4.60,5.97,,,,,,,,,,,,,,,,
4,3.15,4.60,5.97,7.28,,,,,,,,,,,,,,,
5,3.15,4.60,5.97,7.28,8.56,,,,,,,,,,,,,,
6,3.15,4.60,5.97,7.28,8.56,9.81,,,,,,,,,,,,,
7,3.15,4.60,5.97,7.28,8.56,9.81,11.04,,,,,,,,,,,,
8,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,,,,,,,,,,,
9,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,,,,,,,,,,
10,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,,,,,,,,,
11,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,15.83,,,,,,,,
12,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,15.83,17.00,,,,,,,
13,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,15.83,17.00,18.17,,,,,,
14,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,15.83,17.00,18.17,19.33,,,,,
15,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,15.83,17.00,18.17,19.33,20.49,,,,
16,3.15,4.60,5.97,7.28,8.56,9.81,11.04,12.25,13.45,14.65,15.83,17.00,18.17,19.33,20.49,21.64,,,
17,3.15,4.60,5.97,7.28,8.55,9.80,11.03,12.25,13.45,14.64,15.83,17.00,18.17,19.33,20.49,21.64,22.79,,
18,3.16,4.60,5.97,7.28,8.55,9.80,11.03,12.25,13.45,14.64,15.82,17.00,18.16,19.33,20.48,21.63,22.78,23.92,
19,2.97,4.33,5.64,6.91,8.16,9.39,10.60,11.80,12.99,14.17,15.34,16.50,17.66,18.81,19.96,21.10,22.24,23.37,24.50
