i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,6.17,,,,,,,,,,,,,,,,,,,
2,5.85,6.70,,,,,,,,,,,,,,,,,,
3,5.52,6.38,7.27,,,,,,,,,,,,,,,,,
4,5.19,6.05,6.94,7.82,,,,,,,,,,,,,,,,
5,4.87,5.72,6.62,7.49,8.36,,,,,,,,,,,,,,,
6,4.54,5.40,6.29,7.17,8.03,8.89,,,,,,,,,,,,,,
7,4.21,5.07,5.96,6.84,7.71,8.57,9.42,,,,,,,,,,,,,
8,3.89,4.74,5.63,6.51,7.38,8.24,9.09,9.94,,,,,,,,,,,,
9,3.56,4.41,5.31,6.18,7.05,7.91,8.77,9.62,10.46,,,,,,,,,,,
10,3.23,4.09,4.98,5.86,6.72,7.58,8.44,9.29,10.14,10.98,,,,,,,,,,
11,2.90,3.76,4.65,5.53,6.40,7.26,8.11,8.96,9.81,10.66,11.50,,,,,,,,,
12,2.58,3.43,4.33,5.20,6.07,6.93,7.78,8.64,9.48,10.33,11.17,12.01,,,,,,,,
13,2.25,3.11,4.00,4.88,5.74,6.60,7.46,8.31,9.16,10.00,10.84,11.69,12.52,,,,,,,
14,1.92,2.78,3.67,4.55,5.42,6.28,7.13,7.98,8.83,9.67,10.52,11.36,12.20,13.03,,,,,,
15,1.60,2.45,3.34,4.22,5.09,5.95,6.80,7.65,8.50,9.35,10.19,11.03,11.87,12.71,13.54,,,,,
16,1.27,2.12,3.02,3.89,4.76,5.62,6.48,7.33,8.18,9.02,9.86,10.70,11.54,12.38,13.22,14.05,,,,
17,0.94,1.80,2.69,3.57,4.43,5.29,6.15,7.00,7.85,8.69,9.54,10.38,11.22,12.05,12.89,13.72,14.56,,,
18,0.61,1.47,2.36,3.24,4.11,4.97,5.82,6.67,7.52,8.37,9.21,10.05,10.89,11.73,12.56,13.40,14.23,15.06,,
19,0.29,1.14,2.03,2.90,3.77,4.63,5.48,6.33,7.18,8.02,8.86,9.70,10.54,11.38,12.21,13.05,13.88,14.71,15.54,
20,0.00,0.73,1.53,2.33,3.13,3.93,4.73,5.53,6.33,7.13,7.93,8.73,9.53,10.33,11.13,11.93,12.73,13.53,14.33,15.13
