i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.35,,,,,,,,,,,,,,,,,,
2,2.35,3.73,,,,,,,,,,,,,,,,,
3,2.35,3.73,5.13,,,,,,,,,,,,,,,,
4,2.35,3.73,5.13,6.50,,,,,,,,,,,,,,,
5,2.35,3.73,5.13,6.50,7.84,,,,,,,,,,,,,,
6,2.35,3.73,5.13,6.50,7.84,9.13,,,,,,,,,,,,,
7,2.35,3.73,5.13,6.50,7.84,9.13,10.40,,,,,,,,,,,,
8,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,,,,,,,,,,,
9,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,,,,,,,,,,
10,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,14.09,,,,,,,,,
11,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,14.09,15.30,,,,,,,,
12,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,14.09,15.30,16.49,,,,,,,
13,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,14.09,15.30,16.49,17.68,,,,,,
14,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,14.09,15.30,16.49,17.68,18.86,,,,,
15,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.88,14.09,15.30,16.49,17.68,18.86,20.03,,,,
16,2.35,3.73,5.13,6.50,7.84,9.13,10.40,11.64,12.87,14.09,15.30,16.49,17.68,18.86,20.03,21.20,,,
17,2.35,3.73,5.13,6.50,7.83,9.13,10.40,11.64,12.87,14.09,15.29,16.49,17.68,18.86,20.03,21.20,22.36,,
18,2.36,3.73,5.13,6.50,7.83,9.13,10.39,11.64,12.87,14.08,15.29,16.49,17.67,18.85,20.02,21.19,22.35,23.50,
19,1.86,3.35,4.75,6.10,7.41,8.68,9.93,11.15,12.37,13.57,14.76,15.94,17.12,18.29,19.45,20.60,21.75,22.89,24.03
