i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
1,4.28,,,,,,,,,,,,,,,,,,,
2,4.05,4.80,,,,,,,,,,,,,,,,,,
3,3.83,4.58,5.44,,,,,,,,,,,,,,,,,
4,3.60,4.35,5.22,6.07,,,,,,,,,,,,,,,,
5,3.37,4.13,4.99,5.84,6.69,,,,,,,,,,,,,,,
6,3.15,3.90,4.76,5.62,6.46,7.31,,,,,,,,,,,,,,
7,2.92,3.67,4.54,5.39,6.24,7.08,7.92,,,,,,,,,,,,,
8,2.70,3.45,4.31,5.16,6.01,6.85,7.69,8.53,,,,,,,,,,,,
9,2.47,3.22,4.09,4.94,5.79,6.63,7.47,8.30,9.14,,,,,,,,,,,
10,2.24,3.00,3.86,4.71,5.56,6.40,7.24,8.08,8.91,9.74,,,,,,,,,,
11,2.02,2.77,3.63,4.49,5.33,6.18,7.01,7.85,8.68,9.51,10.35,,,,,,,,,
12,1.79,2.54,3.41,4.26,5.11,5.95,6.79,7.62,8.46,9.29,10.12,10.95,,,,,,,,
13,1.57,2.32,3.18,4.03,4.88,5.72,6.56,7.40,8.23,9.06,9.89,10.72,11.55,,,,,,,
14,1.34,2.09,2.95,3.81,4.65,5.50,6.34,7.17,8.00,8.84,9.67,10.50,11.32,12.15,,,,,,
15,1.11,1.86,2.73,3.58,4.43,5.27,6.11,6.95,7.78,8.61,9.44,10.27,11.10,11.92,12.75,,,,,
16,0.89,1.64,2.50,3.36,4.20,5.04,5.88,6.72,7.55,8.38,9.21,10.04,10.87,11.70,12.52,13.35,,,,
17,0.66,1.41,2.28,3.13,3.98,4.82,5.66,6.49,7.33,8.16,8.99,9.82,10.64,11.47,12.30,13.12,13.95,,,
18,0.44,1.19,2.05,2.90,3.75,4.59,5.43,6.27,7.10,7.93,8.76,9.59,10.42,11.25,12.07,12.90,13.72,14.54,,
19,0.21,0.96,1.82,2.67,3.52,4.36,5.20,6.03,6.87,7.70,8.53,9.35,10.18,11.01,11.83,12.66,13.48,14.30,15.12,
20,0.00,0.66,1.46,2.26,3.06,3.86,4.66,5.46,6.26,7.06,7.86,8.66,9.46,10.26,11.06,11.86,12.66,13.46,14.26,15.06
