i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.06,,,,,,,,,,,,,,,,,,
2,2.06,3.49,,,,,,,,,,,,,,,,,
3,2.06,3.49,4.82,,,,,,,,,,,,,,,,
4,2.06,3.49,4.82,6.09,,,,,,,,,,,,,,,
5,2.06,3.49,4.82,6.09,7.33,,,,,,,,,,,,,,
6,2.06,3.49,4.82,6.09,7.33,8.54,,,,,,,,,,,,,
7,2.06,3.49,4.82,6.09,7.33,8.54,9.73,,,,,,,,,,,,
8,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,,,,,,,,,,,
9,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,,,,,,,,,,
10,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,,,,,,,,,
11,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,,,,,,,,
12,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,15.54,,,,,,,
13,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,15.54,16.68,,,,,,
14,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,15.54,16.68,17.82,,,,,
15,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,15.54,16.68,17.82,18.95,,,,
16,2.06,3.49,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,15.54,16.68,17.82,18.95,20.07,,,
17,2.06,3.48,4.82,6.09,7.33,8.54,9.73,10.91,12.09,13.24,14.39,15.54,16.68,17.82,18.95,20.07,21.18,,
18,2.06,3.48,4.82,6.08,7.33,8.54,9.72,10.90,12.07,13.23,14.39,15.54,16.68,17.80,18.93,20.05,21.18,22.30,
19,1.93,3.31,4.61,5.86,7.08,8.28,9.46,10.62,11.79,12.94,14.09,15.21,16.34,17.48,18.59,19.71,20.82,21.93,23.05
