i,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1,2.01,,,,,,,,,,,,,,,,,,
2,2.01,3.45,,,,,,,,,,,,,,,,,
3,2.01,3.45,4.81,,,,,,,,,,,,,,,,
4,2.01,3.45,4.81,6.13,,,,,,,,,,,,,,,
5,2.01,3.45,4.81,6.13,7.40,,,,,,,,,,,,,,
6,2.01,3.45,4.81,6.13,7.40,8.66,,,,,,,,,,,,,
7,2.01,3.45,4.81,6.13,7.40,8.66,9.89,,,,,,,,,,,,
8,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,,,,,,,,,,,
9,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,,,,,,,,,,
10,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,,,,,,,,,
11,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,,,,,,,,
12,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,15.84,,,,,,,
13,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,15.84,17.00,,,,,,
14,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,15.84,17.00,18.15,,,,,
15,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,15.84,17.00,18.15,19.30,,,,
16,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,15.84,17.00,18.15,19.30,20.45,,,
17,2.01,3.45,4.81,6.13,7.40,8.66,9.89,11.10,12.30,13.49,14.67,15.84,17.00,18.15,19.30,20.45,21.59,,
18,2.01,3.46,4.81,6.12,7.40,8.65,9.88,11.10,12.30,13.48,14.66,15.83,16.99,18.15,19.30,20.44,21.58,22.71,
19,1.72,3.17,4.52,5.82,7.08,8.31,9.53,10.73,11.92,13.09,14.26,15.42,16.57,17.72,18.86,19.99,21.12,22.25,23.37
